Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMM0138,CAE18597.1,plsC,putative 1-acyl-sn-glycerol-3-phosphate acyltransferase,Syncc8109_2497,AHF64804.1,plsC,1-acyl-sn-glycerol-3-phosphate acyltransferase,1.09790E-71,Syncc8109_0969,AHF63343.1,None,Phospholipid/glycerol acyltransferase,1.52239E-06,,,,,
PMM0139,CAE18598.1,None,conserved hypothetical protein,Syncc8109_2499,AHF64806.1,None,hypothetical protein,4.30289E-41,,,,,,,,,,
PMM0140,CAE18599.1,ycf34,putative Ycf34,Syncc8109_2500,AHF64807.1,None,hypothetical protein,1.39910E-33,,,,,,,,,,
PMM0141,CAE18600.1,None,Poly A polymerase family,Syncc8109_2501,AHF64808.1,None,poly A polymerase family protein,6.86407E-72,Syncc8109_0180,AHF62598.1,None,putative polyA polymerase,1.81203E-13,,,,,
PMM0142,CAE18601.1,None,RNA-binding region RNP-1 (RNA recognition motif),Syncc8109_2502,AHF64809.1,None,RNA-binding region RNP-1 (RNA recognition motif),6.26401E-52,,,,,,,,,,
PMM0143,CAE18602.1,"crtB,pys",Squalene and phytoene synthases,Syncc8109_2503,AHF64810.1,crtB,phytoene synthase,9.14236E-163,,,,,,,,,,
PMM0144,CAE18603.1,"pds,crtD",phytoene desaturase,Syncc8109_2504,AHF64811.1,crtD,"Carotene 7,8-desaturase",0.00000E+00,Syncc8109_2460,AHF64768.1,crtQ,"Carotene 7,8-desaturase",1.01172E-80,Syncc8109_1580,AHF63937.1,None,zeta-carotene desaturase-like protein,8.62264E-10
PMM0145,CAE18604.1,None,conserved hypothetical protein,Syncc8109_2505,AHF64812.1,None,NADH dehydrogenase I subunit M,5.13764E-47,,,,,,,,,,
PMM0146,CAE18605.1,None,conserved hypothetical protein,Syncc8109_2506,AHF64813.1,None,hypothetical protein,4.33129E-92,,,,,,,,,,
PMM0147,CAE18606.1,rbcR,putative Rubisco transcriptional regulator,Syncc8109_2507,AHF64814.1,rbcR,putative Rubisco transcriptional regulator,0.00000E+00,,,,,,,,,,
PMM0148,CAE18607.1,None,conserved hypothetical protein,Syncc8109_2508,AHF64815.1,None,hypothetical protein,2.10312E-116,,,,,,,,,,
PMM0149,CAE18608.1,ndhF,putative NADH Dehydrogenase (complex I) subunit (chain 5),Syncc8109_2509,AHF64816.1,ndhF2,"proton-translocating NADH-quinone oxidoreductase, chain L",0.00000E+00,Syncc8109_1947,AHF64291.1,ndhF3,"NAD(P)H dehydrogenase, subunit NdhF3 family",1.19854E-66,Syncc8109_1946,AHF64290.1,ndhD2,"proton-translocating NADH-quinone oxidoreductase, chain M",1.14576E-19
PMM0150,CAE18609.1,ndhD,putative NADH dehydrogenase subunit (chain 4),Syncc8109_2510,AHF64817.1,ndhD1,"proton-translocating NADH-quinone oxidoreductase, chain M",0.00000E+00,Syncc8109_1660,AHF64017.1,ndhD3,"proton-translocating NADH-quinone oxidoreductase, chain M",9.29251E-173,Syncc8109_1946,AHF64290.1,ndhD2,"proton-translocating NADH-quinone oxidoreductase, chain M",2.65322E-80
PMM0151,CAE18610.1,None,conserved hypothetical protein,Syncc8109_2512,AHF64819.1,None,putative segregation and condensation protein A,5.80389E-83,,,,,,,,,,
PMM0152,CAE18611.1,None,Putative sugar-phosphate nucleotidyl transferase,Syncc8109_2513,AHF64820.1,None,putative sugar-phosphate nucleotidyl transferase,0.00000E+00,Syncc8109_1436,AHF63798.1,glgC,Glucose-1-phosphate adenylyltransferase,2.82193E-15,Syncc8109_2125,AHF64462.1,rmlA,glucose-1-phosphate thymidylyltransferase,2.11898E-13
PMM0153,CAE18612.1,None,conserved hypothetical protein,Syncc8109_2514,AHF64821.1,None,hypothetical protein,2.64189E-122,,,,,,,,,,
PMM0154,CAE18613.1,None,"Bacterial regulatory protein, LuxR family",Syncc8109_2515,AHF64822.1,None,"transcriptional regulator, LuxR family",3.39892E-46,Syncc8109_2538,AHF64845.1,None,"two component transcriptional regulator, LuxR family",7.83916E-14,Syncc8109_0519,AHF62914.1,luxR,"putative transcriptional regulator, luxR family",4.33153E-10
PMM0155,CAE18614.1,None,conserved hypothetical protein,Syncc8109_2517,AHF64824.1,None,hypothetical protein,3.53795E-38,,,,,,,,,,
PMM0156,CAE18615.1,None,predicted inorganic polyphosphate / ATP-NAD+ kinase,Syncc8109_2518,AHF64825.1,ppnK,NAD(+) kinase,1.01620E-76,Syncc8109_1828,AHF64180.1,None,NAD(+) kinase,1.30762E-28,,,,,
PMM0157,CAE18616.1,ndhE,putative NADH Dehydrogenase subunit,Syncc8109_2519,AHF64826.1,ndhE,NADH dehydrogenase I chain 4L,1.76715E-54,,,,,,,,,,
PMM0158,CAE18617.1,ndhG,putative NADH Dehydrogenase (complex I) subunit (chain 6),Syncc8109_2520,AHF64827.1,ndhG,NADH dehydrogenase I chain 6 (or J),3.81201E-94,,,,,,,,,,
PMM0159,CAE18618.1,ndhI,putative NADH Dehydrogenase subunit,Syncc8109_2521,AHF64828.1,ndhI,"NADH-plastoquinone oxidoreductase, I subunit",3.19624E-116,,,,,,,,,,
PMM0160,CAE18619.1,ndhA,putative respiratory-chain NADH dehydrogenase subunit,Syncc8109_2522,AHF64829.1,ndhA,NADH dehydrogenase I chain 1 (or H),0.00000E+00,,,,,,,,,,
PMM0161,CAE18620.1,gltA,Citrate synthase,Syncc8109_2523,AHF64830.1,gltA,2-methylcitrate synthase/citrate synthase II,0.00000E+00,,,,,,,,,,
PMM0163,CAE18622.1,None,conserved hypothetical protein,Syncc8109_2526,AHF64833.1,None,Rhodanese-like protein,1.21753E-33,Syncc8109_0401,AHF62805.1,None,Rhodanese-like protein,3.54818E-08,,,,,
PMM0164,CAE18623.1,trpB,"Tryptophan synthase, beta chain",Syncc8109_2528,AHF64835.1,trpB,"tryptophan synthase, beta subunit",0.00000E+00,,,,,,,,,,
PMM0165,CAE18624.1,None,Translation initiation factor SUI1,Syncc8109_2529,AHF64836.1,None,putative translation initiation factor SUI1,2.01244E-15,,,,,,,,,,
PMM0166,CAE18625.1,cysC,Adenylylsulfate kinase,Syncc8109_2530,AHF64837.1,cysC,adenylylsulfate kinase,9.93430E-100,,,,,,,,,,
PMM0167,CAE18626.1,purE,Phosphoribosylaminoimidazole carboxylase,Syncc8109_2534,AHF64841.1,purE,"phosphoribosylaminoimidazole carboxylase, catalytic subunit",2.97792E-68,,,,,,,,,,
PMM0168,CAE18627.1,chlM,Mg-protoporphyrin IX methyltransferase,Syncc8109_2536,AHF64843.1,None,magnesium protoporphyrin O-methyltransferase,4.48942E-108,,,,,,,,,,
PMM0169,CAE18628.1,None,two-component response regulator,Syncc8109_2538,AHF64845.1,None,"two component transcriptional regulator, LuxR family",1.06025E-123,Syncc8109_2487,AHF64794.1,rpaA,"two component transcriptional regulator, winged helix family",2.19987E-28,Syncc8109_2493,AHF64800.1,rpaB,"two component transcriptional regulator, winged helix family",4.29545E-27
PMM0170,CAE18629.1,None,NifS-like aminotransferase class-V,Syncc8109_2540,AHF64847.1,nifS,NifS-like aminotransferase class-V,1.37883E-131,Syncc8109_1288,AHF63655.1,nifS,putative cysteine desulfurase (class-V aminotransferase family),2.46126E-48,Syncc8109_2363,AHF64682.1,None,"cysteine desulfurase, SufS subfamily",1.95690E-18
PMM0171,CAE18630.1,None,conserved hypothetical protein,Syncc8109_2541,AHF64848.1,None,methyltransferase,1.59656E-111,,,,,,,,,,
PMM0172,CAE18631.1,ndhH,putative NADH dehydrogenase subunit,Syncc8109_2542,AHF64849.1,ndhH,NADH dehydrogenase (ubiquinone),0.00000E+00,,,,,,,,,,
PMM0173,CAE18632.1,None,conserved hypothetical protein,Syncc8109_2544,AHF64851.1,None,hypothetical protein,2.47368E-43,,,,,,,,,,
PMM0174,CAE18633.1,menE,probable O-succinylbenzoic acid--CoA ligase (OSB-CoA synthetase),Syncc8109_2546,AHF64853.1,None,O-succinylbenzoate--CoA ligase,2.93984E-73,,,,,,,,,,
PMM0175,CAE18634.1,menC,putative O-succinylbenzoate synthase,Syncc8109_2547,AHF64854.1,menC,putative O-succinylbenzoate synthase,3.21869E-62,,,,,,,,,,
PMM0176,CAE18635.1,menA,"1,4-dihydroxy-2-naphthoate (DHNA) octaprenyltransferase; UbiA prenyltranferase family",Syncc8109_2548,AHF64855.1,menA,"1,4-dihydroxy-2-naphthoate phytyltransferase",4.74317E-106,,,,,,,,,,
PMM0177,CAE18636.1,menF,Isochorismate synthase,Syncc8109_2549,AHF64856.1,menF,isochorismate synthase,5.97593E-88,Syncc8109_2666,AHF64972.1,None,Anthranilate synthase,7.51965E-10,,,,,
PMM0178,CAE18637.1,gshB,putative Glutathione synthetase,Syncc8109_2550,AHF64857.1,gshB,glutathione synthetase,3.92018E-138,,,,,,,,,,
PMM0179,CAE18638.1,None,Glutaredoxin,Syncc8109_2551,AHF64858.1,None,"Glutaredoxin, GrxC",4.44471E-39,Syncc8109_0778,AHF63158.1,None,hypothetical protein,1.21066E-09,,,,,
PMM0180,CAE18639.1,prfB,peptide chain release factor RF-2,Syncc8109_2552,AHF64859.1,prfB,peptide chain release factor 2,0.00000E+00,Syncc8109_0351,AHF62758.1,prfA,peptide chain release factor 1,2.08364E-49,,,,,
PMM0181,CAE18640.1,None,conserved hypothetical protein,Syncc8109_2553,AHF64860.1,None,hypothetical protein,3.83728E-17,,,,,,,,,,
PMM0182,CAE18641.1,None,conserved hypothetical protein,Syncc8109_2554,AHF64861.1,None,hypothetical protein,1.70509E-34,,,,,,,,,,
PMM0183,CAE18642.1,dgkA,Prokaryotic diacylglycerol kinase,Syncc8109_2555,AHF64862.1,dgkA,putative diacylglycerol kinase,2.43678E-23,,,,,,,,,,
PMM0184,CAE18643.1,pabA,para-aminobenzoate synthase component II,Syncc8109_2556,AHF64863.1,pabA,glutamine amidotransferase of anthranilate synthase or para-aminobenzoate synthase,2.45879E-93,Syncc8109_0052,AHF62477.1,guaA,GMP synthase,7.01806E-17,Syncc8109_1532,AHF63893.1,carA,"carbamoyl-phosphate synthase, small subunit",1.50420E-16
PMM0185,CAE18644.1,None,conserved hypothetical protein,Syncc8109_2557,AHF64864.1,None,hypothetical protein,5.19484E-57,,,,,,,,,,
PMM0186,CAE18645.1,hisC,Aminotransferases class-I,Syncc8109_2559,AHF64866.1,hisC,aminotransferases class-I,2.23446E-124,Syncc8109_2572,AHF64879.1,hisC/cobC,"L-threonine-O-3-phosphate decarboxylase, putative",4.67748E-15,Syncc8109_0316,AHF62725.1,None,putative aminotransferase,3.71700E-11
PMM0187,CAE18646.1,argS,Arginyl-tRNA synthetase,Syncc8109_2560,AHF64867.1,argS,arginyl-tRNA synthetase,0.00000E+00,,,,,,,,,,
PMM0188,CAE18647.1,nadC,Nicotinate-nucleotide pyrophosphorylase:Quinolinate phosphoriobsyl transferase,Syncc8109_2561,AHF64868.1,nadC,nicotinate-nucleotide pyrophosphorylase,2.45480E-106,,,,,,,,,,
PMM0189,CAE18648.1,None,putative thiophen / furan oxidation protein,Syncc8109_2562,AHF64869.1,trmE,tRNA modification GTPase TrmE,2.13020E-133,Syncc8109_2120,AHF64458.1,None,Small GTP-binding protein domain protein,3.66614E-19,Syncc8109_1842,AHF64194.1,era,GTP-binding protein Era,1.55722E-08
PMM0190,CAE18649.1,None,conserved hypothetical protein,Syncc8109_2563,AHF64870.1,None,hypothetical protein,7.05657E-39,,,,,,,,,,
PMM0191,CAE18650.1,spoT,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase, (ppGpp)ase",Syncc8109_2564,AHF64871.1,spoT,metal dependent phosphohydrolase,0.00000E+00,,,,,,,,,,
PMM0192,CAE18651.1,None,"ABC transporter, ATP binding component, possibly for oligopeptides",Syncc8109_2565,AHF64872.1,None,ATPase,1.88124E-158,Syncc8109_0880,AHF63257.1,glnQ,ATPase,3.66717E-33,Syncc8109_0880,AHF63257.1,glnQ,ATPase,6.67562E-24
PMM0193,CAE18652.1,rluD,putative pseudouridylate synthase specific to ribosomal large subunit,Syncc8109_2566,AHF64873.1,rluD,"Pseudouridine synthase, RluD",9.15432E-168,Syncc8109_2537,AHF64844.1,None,putative pseudouridine synthase,5.74358E-18,,,,,
PMM0194,CAE18653.1,None,conserved hypothetical protein,Syncc8109_2567,AHF64874.1,rbgA,GTP-binding protein,3.51346E-113,,,,,,,,,,
PMM0195,CAE18654.1,"pgk, cbbK",Phosphoglycerate kinase,Syncc8109_2568,AHF64875.1,pgk,Phosphoglycerate kinase,0.00000E+00,,,,,,,,,,
PMM0196,CAE18655.1,None,conserved hypothetical protein,Syncc8109_2570,AHF64877.1,None,hypothetical protein,2.69257E-33,,,,,,,,,,
PMM0197,CAE18656.1,murG,Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase,Syncc8109_2571,AHF64878.1,murG,UDP-N-acetylglucosamine--N-acetylmuramyl- (pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,2.32928E-99,,,,,,,,,,
PMM0198,CAE18657.1,hisC/cobC,Aminotransferases class-I,Syncc8109_2572,AHF64879.1,hisC/cobC,"L-threonine-O-3-phosphate decarboxylase, putative",4.76703E-93,Syncc8109_2559,AHF64866.1,hisC,aminotransferases class-I,1.06949E-11,Syncc8109_1393,AHF63756.1,aspC,aminotransferases class-I,3.52973E-06
PMM0199,CAE18658.1,pyrD,Dihydroorotate dehydrogenase,Syncc8109_2573,AHF64880.1,pyrD,dihydroorotate dehydrogenase,8.29868E-146,,,,,,,,,,
PMM0200,CAE18659.1,rnhA,possible ribonuclease HI,Syncc8109_2574,AHF64881.1,rnhA,putative ribonuclease HI,2.13654E-58,,,,,,,,,,
PMM0201,CAE18660.1,"rpl12, rplL, rpl7",50S ribosomal protein L7/L12,Syncc8109_2577,AHF64884.1,rplL,ribosomal protein L7/L12,5.36065E-49,,,,,,,,,,
PMM0202,CAE18661.1,"rpl10, rplJ",50S ribosomal protein L10,Syncc8109_2578,AHF64885.1,rpl10,50S ribosomal protein L10,7.54160E-94,,,,,,,,,,
PMM0203,CAE18662.1,"rpl1, rplA",50S ribosomal protein L1,Syncc8109_2580,AHF64887.1,rpl1,ribosomal protein L1,9.93318E-143,,,,,,,,,,
PMM0204,CAE18663.1,"rpl11, rplK",50S ribosomal protein L11,Syncc8109_2581,AHF64888.1,rplK,ribosomal protein L11,8.48162E-94,,,,,,,,,,
PMM0205,CAE18664.1,nusG,"transcription antitermination protein, NusG",Syncc8109_2582,AHF64889.1,nusG,NusG antitermination factor,1.70222E-120,,,,,,,,,,
PMM0206,CAE18665.1,secE,"putative preprotein translocase, SecE subunit",Syncc8109_2583,AHF64890.1,secE,SecE subunit of protein translocation complex,2.06955E-31,,,,,,,,,,
PMM0207,CAE18666.1,clpB2,"putative ATP-dependent Clp protease, Hsp 100, ATP-binding subunit ClpB",Syncc8109_2584,AHF64891.1,clpB,ATPase,0.00000E+00,Syncc8109_1681,AHF64038.1,clpB1,ATPase,0.00000E+00,Syncc8109_1000,AHF63374.1,clpC,ATPase,0.00000E+00
PMM0208,CAE18667.1,eno,Enolase,Syncc8109_2586,AHF64893.1,eno,enolase,0.00000E+00,,,,,,,,,,
PMM0209,CAE18668.1,None,possible kinase,Syncc8109_2587,AHF64894.1,None,putative kinase,0.00000E+00,Syncc8109_1007,AHF63381.1,None,putative kinase,1.36373E-71,Syncc8109_2762,AHF65068.1,None,putative protein kinase,2.89381E-64
PMM0210,CAE18669.1,None,possible (AF128446) repeat motif protein,Syncc8109_2588,AHF64895.1,None,hypothetical protein,4.62259E-10,,,,,,,,,,
PMM0211,CAE18670.1,trxB,FAD-dependent pyridine nucleotide-disulphide oxidoreductase,Syncc8109_2081,AHF64420.1,None,thioredoxin reductase,4.71474E-49,,,,,,,,,,
PMM0214,CAE18673.1,None,putative sulfate transporter,Syncc8109_0556,AHF62943.1,None,putative sulfate transporter,0.00000E+00,Syncc8109_1704,AHF64060.1,None,putative sulfate transporter,1.38120E-151,Syncc8109_0875,AHF63252.1,None,putative sulfate transporter,1.17169E-39
PMM0215,CAE18674.1,None,Delta-aminolevulinic acid dehydratase,Syncc8109_0559,AHF62946.1,None,Porphobilinogen synthase,0.00000E+00,,,,,,,,,,
PMM0216,CAE18675.1,None,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily,Syncc8109_0560,AHF62947.1,None,putative ring-cleaving dioxygenase,8.15678E-65,,,,,,,,,,
PMM0217,CAE18676.1,mutS,putative DNA mismatch repair protein MutS family,Syncc8109_0561,AHF62948.1,mutS2,MutS2 family protein,0.00000E+00,Syncc8109_0085,AHF62508.1,mutS,DNA mismatch repair protein MutS,1.42542E-16,,,,,
PMM0218,CAE18677.1,None,GTP1/OBG family,Syncc8109_0563,AHF62950.1,None,Small GTP-binding protein domain protein,1.06242E-148,Syncc8109_2063,AHF64402.1,None,translation-associated GTPase,3.92694E-14,,,,,
PMM0219,CAE18678.1,None,conserved hypothetical,Syncc8109_0564,AHF62951.1,None,hypothetical protein,3.27499E-30,,,,,,,,,,
PMM0220,None,None,conserved hypothetical protein,Syncc8109_0565,AHF62952.1,None,hypothetical protein,3.51816E-32,Syncc8109_1628,AHF63985.1,None,hypothetical protein,4.36004E-27,,,,,
PMM0221,CAE18680.1,None,Glutathione S-transferase C terminus,Syncc8109_0568,AHF62955.1,None,putative glutathione S-transferase,2.54687E-88,,,,,,,,,,
PMM0222,CAE18681.1,None,putative aspartoacylase,Syncc8109_0569,AHF62956.1,None,Aspartoacylase,3.50222E-88,,,,,,,,,,
PMM0223,CAE18682.1,psbA,Photosystem II PsbA protein (D1),Syncc8109_1647,AHF64004.1,psbA1,photosystem II D1 protein form I,0.00000E+00,Syncc8109_0572,AHF62959.1,psbA2,photosystem II D1 protein form II,0.00000E+00,Syncc8109_0312,AHF62721.1,psbA2,photosystem II D1 protein form II,0.00000E+00
PMM0224,CAE18683.1,aroC,Chorismate synthase,Syncc8109_0309,AHF62718.1,aroC,chorismate synthase,0.00000E+00,,,,,,,,,,
PMM0225,CAE18684.1,None,possible 2-keto-3-deoxy-6-phosphogluconate aldolase,Syncc8109_0307,AHF62716.1,None,2-dehydro-3-deoxyphosphogluconate aldolase / 4-hydroxy-2-oxoglutarate aldolase,1.63471E-26,,,,,,,,,,
PMM0226,CAE18685.1,ftsH2,cell division protein FtsH2,Syncc8109_0306,AHF62715.1,ftsH2,ATP-dependent metalloprotease FtsH,0.00000E+00,Syncc8109_1238,AHF63606.1,ftsH1,ATP-dependent metalloprotease FtsH,0.00000E+00,Syncc8109_1816,AHF64168.1,ftsH,ATP-dependent metalloprotease FtsH,0.00000E+00
PMM0227,CAE18686.1,cysD,ATP-sulfurylase,Syncc8109_0305,AHF62714.1,cysD,sulfate adenylyltransferase,0.00000E+00,,,,,,,,,,
PMM0228,CAE18687.1,psbO,Photosystem II manganese-stabilizing protein,Syncc8109_0304,AHF62713.1,psbO,photosystem II manganese-stabilizing polypeptide,1.01278E-79,,,,,,,,,,
PMM0229,CAE18688.1,dfp (coaBC),putative p-pantothenate cysteine ligase and p-pantothenenoylcysteine decarboxylase,Syncc8109_0302,AHF62711.1,dfp,phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase,2.00454E-111,,,,,,,,,,
PMM0230,CAE18689.1,None,conserved hypothetical protein,Syncc8109_0301,AHF62710.1,None,hypothetical protein,2.35176E-11,,,,,,,,,,
PMM0231,CAE18690.1,None,conserved hypothetical protein,Syncc8109_0298,AHF62708.1,None,hypothetical protein,3.04932E-29,,,,,,,,,,
PMM0232,CAE18691.1,None,conserved hypothetical protein,Syncc8109_0297,AHF62707.1,None,hypothetical protein,5.95198E-19,,,,,,,,,,
PMM0233,CAE18692.1,pyrB,aspartate carbamoyltransferase,Syncc8109_0293,AHF62703.1,pyrB,aspartate carbamoyltransferase catalytic subunit,8.75463E-145,Syncc8109_2694,AHF65000.1,pyrB,putative aspartate carbamoyltransferase,3.00125E-22,Syncc8109_1815,AHF64167.1,argF,ornithine carbamoyltransferase,1.96832E-14
PMM0234,CAE18693.1,None,possible Methylpurine-DNA glycosylase (MPG),Syncc8109_0292,AHF62702.1,None,DNA-3-methyladenine glycosylase,2.28960E-57,,,,,,,,,,
PMM0235,CAE18694.1,gatC,Glutamyl-tRNA(Gln) amidotransferase subunit C,Syncc8109_0288,AHF62698.1,gatC,"glutamyl-tRNA(Gln) amidotransferase, C subunit",2.16103E-35,,,,,,,,,,
PMM0236,None,crtR,beta carotene hydroxylase,Syncc8109_0287,AHF62697.1,crtR,beta-carotene hydroxylase,5.75078E-174,,,,,,,,,,
PMM1806,CAP16310.1,None,Beta-carotene hydroxylase,Syncc8109_0287,AHF62697.1,crtR,beta-carotene hydroxylase,3.68691E-146,,,,,,,,,,
PMM0238,CAE18697.1,ileS,Isoleucyl-tRNA synthetase,Syncc8109_0284,AHF62695.1,ileS,isoleucyl-tRNA synthetase,0.00000E+00,Syncc8109_2635,AHF64942.1,valS,valyl-tRNA synthetase,8.97605E-73,Syncc8109_1285,AHF63652.1,leuS,leucyl-tRNA synthetase,5.81640E-19
PMM0239,CAE18698.1,None,conserved hypothetical protein,Syncc8109_0281,AHF62692.1,None,hypothetical protein,2.22490E-43,,,,,,,,,,
PMM0240,CAE18699.1,None,conserved hypothetical protein,Syncc8109_0279,AHF62690.1,None,tRNA (guanine-N(7))-methyltransferase,1.99725E-44,,,,,,,,,,
PMM0241,CAE18700.1,None,Phosphotransferase superclass,Syncc8109_0276,AHF62687.1,None,phosphoglucosamine mutase,3.05349E-143,Syncc8109_0223,AHF62636.1,None,phosphoglucomutase/phosphomannomutase family protein,9.59174E-23,,,,,
PMM0242,CAE18701.1,txlA,thioredoxin-like protein TxlA,Syncc8109_0273,AHF62684.1,txlA,thioredoxin-like protein TxlA,2.80279E-35,Syncc8109_2040,AHF64381.1,trxA_1,thioredoxin,2.27492E-08,,,,,
PMM0244,CAE18703.1,dcd,dCTP Deaminase,Syncc8109_0271,AHF62682.1,dcd,Deoxycytidine triphosphate deaminase,8.15952E-126,,,,,,,,,,
PMM0245,CAE18704.1,None,cob(I)alamin adenosyltransferase,Syncc8109_0270,AHF62681.1,None,cob(I)alamin adenosyltransferase,5.56411E-35,Syncc8109_1989,AHF64333.1,cobO,cob(I)alamin adenosyltransferase,5.96368E-08,,,,,
PMM0246,CAE18705.1,ntcA,"Global nitrogen regulatory protein, CRP family of transcriptional regulators",Syncc8109_0268,AHF62679.1,ntcA,"transcriptional regulator, Crp/Fnr family",1.08124E-135,Syncc8109_1379,AHF63742.1,None,"putative transcriptional regulator, Crp/Fnr family",1.04639E-23,,,,,
PMM0247,CAE18706.1,None,conserved hypothetical protein,Syncc8109_0267,AHF62678.1,None,hypothetical protein,1.69134E-74,,,,,,,,,,
PMM0248,CAE18707.1,None,conserved hypothetical protein,Syncc8109_0266,AHF62677.1,None,hypothetical protein,1.43372E-27,,,,,,,,,,
PMM0249,CAE18708.1,None,conserved hypothetical protein,Syncc8109_0265,AHF62676.1,None,hypothetical protein,4.54620E-21,,,,,,,,,,
PMM0250,CAE18709.1,pth,Peptidyl-tRNA hydrolase,Syncc8109_0264,AHF62675.1,pth,peptidyl-tRNA hydrolase,2.79977E-57,,,,,,,,,,
PMM0251,CAE18710.1,psbH,Photosystem II PsbH protein,Syncc8109_0262,AHF62673.1,psbH,photosystem II reaction center protein PsbH,2.82821E-16,,,,,,,,,,
PMM0252,CAE18711.1,psbN,Photosystem II reaction centre N protein (psbN),Syncc8109_0261,AHF62672.1,psbN,photosystem II reaction centre N protein (psbN),2.28680E-15,,,,,,,,,,
PMM0253,CAE18712.1,None,photosystem II reaction center PsbI protein,Syncc8109_0259,AHF62670.1,psbI,photosystem II reaction center I protein (PsbI),3.13433E-20,,,,,,,,,,
PMM0254,CAE18713.1,None,conserved hypothetical protein,Syncc8109_0258,AHF62669.1,None,hypothetical protein,4.77973E-76,Syncc8109_0258,AHF62669.1,None,hypothetical protein,1.24022E-06,,,,,
PMM0255,CAE18714.1,leuD,3-isopropylmalate dehydratase small subunit,Syncc8109_0256,AHF62667.1,leuD,"3-isopropylmalate dehydratase, small subunit",5.99797E-72,,,,,,,,,,
PMM0256,CAE18715.1,leuC,3-isopropylmalate dehydratase large subunit,Syncc8109_0255,AHF62666.1,leuC,"3-isopropylmalate dehydratase, large subunit",0.00000E+00,Syncc8109_2737,AHF65043.1,acnB,aconitate hydratase 2,1.01686E-09,,,,,
PMM0257,CAE18716.1,None,Molybdenum cofactor biosynthesis protein,Syncc8109_0254,AHF62665.1,cinA,Competence-damaged protein,1.00358E-155,,,,,,,,,,
