Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMM0144,CAE18603.1,"pds,crtD",phytoene desaturase,SynWH8103_02594,CRY93273.1,pds,phytoene dehydrogenase,0.00000E+00,SynWH8103_02544,CRY93224.1,zds,"9,9'-di-cis-zeta-carotene desaturase",1.85479E-78,,,,,
PMM0145,CAE18604.1,None,conserved hypothetical protein,SynWH8103_02595,CRY93274.1,ndhM,NADH dehydrogenase I subunit NdhM,2.37156E-47,,,,,,,,,,
PMM0146,CAE18605.1,None,conserved hypothetical protein,SynWH8103_02596,CRY93275.1,None,conserved hypothetical protein,1.34405E-90,,,,,,,,,,
PMM0147,CAE18606.1,rbcR,putative Rubisco transcriptional regulator,SynWH8103_02597,CRY93276.1,rbcR,RuBisCO operon transcriptional regulator,0.00000E+00,,,,,,,,,,
PMM0148,CAE18607.1,None,conserved hypothetical protein,SynWH8103_02598,CRY93277.1,Z-ISO,15-cis-zeta-carotene isomerase,5.59271E-113,,,,,,,,,,
PMM0149,CAE18608.1,ndhF,putative NADH Dehydrogenase (complex I) subunit (chain 5),SynWH8103_02599,CRY93278.1,ndhF1,NADH dehydrogenase subunit NdhF (chain 5 or L),0.00000E+00,SynWH8103_01962,CRY92681.1,ndhF4,NADH dehydrogenase I subunit NdhF (chain 5 or L),4.81838E-66,SynWH8103_01961,CRY92680.1,ndhD4,NADH dehydrogenase I subunit NdhD (chain 4),2.20895E-23
PMM0150,CAE18609.1,ndhD,putative NADH dehydrogenase subunit (chain 4),SynWH8103_02600,CRY93279.1,ndhD1,NADH dehydrogenase I subunit NdhD (chain 4),0.00000E+00,SynWH8103_01679,CRY92406.1,ndhD2,NADH dehydrogenase I subunit NdhD (chain 4),5.65323E-174,SynWH8103_01961,CRY92680.1,ndhD4,NADH dehydrogenase I subunit NdhD (chain 4),3.98038E-86
PMM0151,CAE18610.1,None,conserved hypothetical protein,SynWH8103_02602,CRY93281.1,None,scpA/B family protein,8.05954E-79,,,,,,,,,,
PMM0152,CAE18611.1,None,Putative sugar-phosphate nucleotidyl transferase,SynWH8103_02604,CRY93282.1,None,sugar-1-phosphate guanyltransferase,0.00000E+00,SynWH8103_01253,CRY91984.1,glgC,glucose-1-phosphate adenylyltransferase,9.10468E-15,SynWH8103_00747,CRY91486.1,rfbA,glucose-1-phosphate thymidylyltransferase,1.19700E-13
PMM0153,CAE18612.1,None,conserved hypothetical protein,SynWH8103_02603,CRY93283.1,None,methylenetetrahydrofolate reductase family protein,1.04368E-121,,,,,,,,,,
PMM0154,CAE18613.1,None,"Bacterial regulatory protein, LuxR family",SynWH8103_02606,CRY93284.1,pedR,"transcriptional regulator PedR, LuxR family",3.65168E-47,SynWH8103_02627,CRY93306.1,None,"RRII, NarL, crr1, ycf29",8.37294E-14,,,,,
PMM0155,CAE18614.1,None,conserved hypothetical protein,SynWH8103_02607,CRY93286.1,None,CYTH domain protein,4.38887E-34,,,,,,,,,,
PMM0156,CAE18615.1,None,predicted inorganic polyphosphate / ATP-NAD+ kinase,SynWH8103_02608,CRY93287.1,nadK,NAD kinase,1.33403E-80,SynWH8103_01825,CRY92550.1,None,ATP-NAD kinase family protein,1.25177E-29,,,,,
PMM0157,CAE18616.1,ndhE,putative NADH Dehydrogenase subunit,SynWH8103_02609,CRY93288.1,ndhE,NADH dehydrogenase subunit NdhE (chain kappa or L),1.87534E-54,,,,,,,,,,
PMM0158,CAE18617.1,ndhG,putative NADH Dehydrogenase (complex I) subunit (chain 6),SynWH8103_02610,CRY93289.1,ndhG,NADH dehydrogenase I subunit NdhG (chain 6 or J),1.08145E-92,,,,,,,,,,
PMM0159,CAE18618.1,ndhI,putative NADH Dehydrogenase subunit,SynWH8103_02611,CRY93290.1,ndhI,NADH dehydrogenase I subunit NdhI,9.11692E-118,,,,,,,,,,
PMM0160,CAE18619.1,ndhA,putative respiratory-chain NADH dehydrogenase subunit,SynWH8103_02612,CRY93291.1,ndhA,NADH dehydrogenase I subunit NdhA (chain 1 or H),0.00000E+00,,,,,,,,,,
PMM0161,CAE18620.1,gltA,Citrate synthase,SynWH8103_02613,CRY93292.1,gltA,Citrate synthase,0.00000E+00,,,,,,,,,,
PMM0163,CAE18622.1,None,conserved hypothetical protein,SynWH8103_02616,CRY93295.1,None,rhodanese-like domain protein,2.72733E-33,,,,,,,,,,
PMM0164,CAE18623.1,trpB,"Tryptophan synthase, beta chain",SynWH8103_02618,CRY93297.1,trpB,"tryptophan synthase, beta subunit",0.00000E+00,,,,,,,,,,
PMM0165,CAE18624.1,None,Translation initiation factor SUI1,SynWH8103_02620,CRY93299.1,None,translation initiation factor SUI1 family protein,7.94358E-16,,,,,,,,,,
PMM0166,CAE18625.1,cysC,Adenylylsulfate kinase,SynWH8103_02622,CRY93300.1,cysC,adenylylsulfate kinase,5.98702E-101,,,,,,,,,,
PMM0167,CAE18626.1,purE,Phosphoribosylaminoimidazole carboxylase,SynWH8103_02623,CRY93302.1,purE,N5-carboxyaminoimidazole ribonucleotide mutase,1.26566E-70,,,,,,,,,,
PMM0168,CAE18627.1,chlM,Mg-protoporphyrin IX methyltransferase,SynWH8103_02626,CRY93304.1,bchM,magnesium protoporphyrin O-methyltransferase,2.89930E-107,,,,,,,,,,
PMM0169,CAE18628.1,None,two-component response regulator,SynWH8103_02627,CRY93306.1,None,"RRII, NarL, crr1, ycf29",6.59802E-125,SynWH8103_02569,CRY93248.1,rpaA,"two component transcriptional regulator, winged elix OmpR family protein",4.19653E-29,SynWH8103_02583,CRY93262.1,rpaB,"two component transcriptional regulator, OmpR winged helix family protein",1.57502E-26
PMM0170,CAE18629.1,None,NifS-like aminotransferase class-V,SynWH8103_02629,CRY93308.1,None,aminotransferase class-V family protein,2.69111E-124,SynWH8103_01390,CRY92118.1,None,aminotransferase class-V family protein,2.64967E-47,SynWH8103_00353,CRY91099.1,None,putative cysteine desulfurase,1.64733E-19
PMM0171,CAE18630.1,None,conserved hypothetical protein,SynWH8103_02638,CRY93317.1,rsmH,16S rRNA (cytosine(1402)-N(4))-methyltransferase,1.86510E-99,,,,,,,,,,
PMM0172,CAE18631.1,ndhH,putative NADH dehydrogenase subunit,SynWH8103_02639,CRY93318.1,ndhH,NADH dehydrogenase I subunit NdhH (chain 7 or delta),0.00000E+00,,,,,,,,,,
PMM0173,CAE18632.1,None,conserved hypothetical protein,SynWH8103_02641,CRY93320.1,None,"1,4-dihydroxy-2-naphthoyl-CoA hydrolase",3.94339E-40,,,,,,,,,,
PMM0174,CAE18633.1,menE,probable O-succinylbenzoic acid--CoA ligase (OSB-CoA synthetase),SynWH8103_02647,CRY93326.1,menE,O-succinylbenzoic acid--CoA ligase (OSB-CoA synthetase),4.67773E-57,,,,,,,,,,
PMM0175,CAE18634.1,menC,putative O-succinylbenzoate synthase,SynWH8103_02648,CRY93327.1,None,"mandelate racemase / muconate lactonizing enzyme, C-terminal domain protein",9.41946E-68,,,,,,,,,,
PMM0176,CAE18635.1,menA,"1,4-dihydroxy-2-naphthoate (DHNA) octaprenyltransferase; UbiA prenyltranferase family",SynWH8103_02649,CRY93328.1,menA,"1,4-dihydroxy-2-naphthoate phytyltransferase",5.03999E-92,,,,,,,,,,
PMM0177,CAE18636.1,menF,Isochorismate synthase,SynWH8103_02651,CRY93329.1,None,isochorismate synthase family protein,5.19268E-99,SynWH8103_02812,CRY93490.1,None,chorismate binding enzyme family protein,2.52722E-13,,,,,
PMM0178,CAE18637.1,gshB,putative Glutathione synthetase,SynWH8103_02650,CRY93330.1,gshB,glutathione synthetase,8.65911E-138,SynWH8103_01552,CRY92279.1,None,"alpha-L-glutamate ligases, RimK family protein",2.62188E-14,,,,,
PMM0179,CAE18638.1,None,Glutaredoxin,SynWH8103_02652,CRY93331.1,grxC,glutaredoxin 3,2.23320E-40,,,,,,,,,,
PMM0180,CAE18639.1,prfB,peptide chain release factor RF-2,SynWH8103_02653,CRY93332.1,prfB,peptide chain release factor 2,0.00000E+00,SynWH8103_02406,CRY93096.1,prfA,peptide chain release factor 1,3.19452E-50,,,,,
PMM0181,CAE18640.1,None,conserved hypothetical protein,SynWH8103_02654,CRY93333.1,None,conserved hypothetical protein,4.34913E-17,,,,,,,,,,
PMM0182,CAE18641.1,None,conserved hypothetical protein,SynWH8103_02655,CRY93334.1,None,putative rRNA maturation factor YbeY,4.03060E-36,,,,,,,,,,
PMM0183,CAE18642.1,dgkA,Prokaryotic diacylglycerol kinase,SynWH8103_02656,CRY93335.1,None,prokaryotic diacylglycerol kinase family protein,9.80302E-28,,,,,,,,,,
PMM0184,CAE18643.1,pabA,para-aminobenzoate synthase component II,SynWH8103_02657,CRY93336.1,None,glutamine amidotransferase of anthranilate synthase/aminodeoxychorismate synthase family protein,8.75926E-94,SynWH8103_00048,CRY90805.1,guaA,"GMP synthase (glutamine-hydrolyzing), N-terminaldomain",1.41225E-15,SynWH8103_01160,CRY91892.1,carA,carbamoyl-phosphate synthase small subunit,8.74879E-14
PMM0185,CAE18644.1,None,conserved hypothetical protein,SynWH8103_02659,CRY93337.1,None,beta-lactamase superfamily domain protein,1.61565E-58,,,,,,,,,,
PMM0186,CAE18645.1,hisC,Aminotransferases class-I,SynWH8103_02660,CRY93339.1,None,aminotransferase class I and II family protein,2.99439E-125,SynWH8103_02677,CRY93356.1,None,aminotransferase class I and II family protein,1.02346E-14,SynWH8103_02466,CRY93154.1,None,LL-diaminopimelate aminotransferase,7.69422E-12
PMM0187,CAE18646.1,argS,Arginyl-tRNA synthetase,SynWH8103_02661,CRY93340.1,argS,arginine--tRNA ligase,0.00000E+00,,,,,,,,,,
PMM0188,CAE18647.1,nadC,Nicotinate-nucleotide pyrophosphorylase:Quinolinate phosphoriobsyl transferase,SynWH8103_02662,CRY93341.1,nadC,nicotinate-nucleotide diphosphorylase,7.41613E-108,,,,,,,,,,
PMM0189,CAE18648.1,None,putative thiophen / furan oxidation protein,SynWH8103_02664,CRY93343.1,trmE,tRNA modification GTPase TrmE,1.79274E-120,SynWH8103_00755,CRY91494.1,engA,ribosome-associated GTPase EngA,1.30514E-19,,,,,
PMM0190,CAE18649.1,None,conserved hypothetical protein,SynWH8103_02666,CRY93344.1,None,conserved hypothetical protein,1.15484E-31,,,,,,,,,,
PMM0191,CAE18650.1,spoT,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase, (ppGpp)ase",SynWH8103_02665,CRY93345.1,None,relA/SpoT family protein,0.00000E+00,,,,,,,,,,
PMM0192,CAE18651.1,None,"ABC transporter, ATP binding component, possibly for oligopeptides",SynWH8103_02668,CRY93346.1,nikE,nickel import ATP-binding protein NikE,5.97206E-157,SynWH8103_00958,CRY91695.1,None,"BgtA-like ABC-type uptake transporter for acidicand neutral polar amino acids (N-II), ATPase subunit",1.14255E-33,SynWH8103_00958,CRY91695.1,None,"BgtA-like ABC-type uptake transporter for acidicand neutral polar amino acids (N-II), ATPase subunit",4.06853E-26
PMM0193,CAE18652.1,rluD,putative pseudouridylate synthase specific to ribosomal large subunit,SynWH8103_02669,CRY93348.1,None,"pseudouridine synthase, RluA family protein",5.17566E-168,SynWH8103_00840,CRY91580.1,None,RNA pseudouridylate synthase family protein,1.59950E-25,SynWH8103_02625,CRY93305.1,None,RNA pseudouridylate synthase family protein,5.13390E-15
PMM0194,CAE18653.1,None,conserved hypothetical protein,SynWH8103_02670,CRY93349.1,ylqF,ribosome biogenesis GTP-binding protein YlqF,2.93327E-113,,,,,,,,,,
PMM0195,CAE18654.1,"pgk, cbbK",Phosphoglycerate kinase,SynWH8103_02672,CRY93351.1,pgk,phosphoglycerate kinase,0.00000E+00,,,,,,,,,,
PMM0196,CAE18655.1,None,conserved hypothetical protein,SynWH8103_02675,CRY93354.1,None,conserved hypothetical protein,2.25421E-32,,,,,,,,,,
PMM0197,CAE18656.1,murG,Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase,SynWH8103_02676,CRY93355.1,murG,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,4.03865E-100,,,,,,,,,,
PMM0198,CAE18657.1,hisC/cobC,Aminotransferases class-I,SynWH8103_02677,CRY93356.1,None,aminotransferase class I and II family protein,1.02907E-110,SynWH8103_02660,CRY93339.1,None,aminotransferase class I and II family protein,2.22977E-12,,,,,
PMM0199,CAE18658.1,pyrD,Dihydroorotate dehydrogenase,SynWH8103_02683,CRY93362.1,pyrD,dihydroorotate dehydrogenase,1.91974E-145,,,,,,,,,,
PMM0200,CAE18659.1,rnhA,possible ribonuclease HI,SynWH8103_02684,CRY93363.1,None,RNase H family protein,1.25371E-64,,,,,,,,,,
PMM0201,CAE18660.1,"rpl12, rplL, rpl7",50S ribosomal protein L7/L12,SynWH8103_02687,CRY93366.1,rplL,50S ribosomal protein L7/L12,8.32455E-52,,,,,,,,,,
PMM0202,CAE18661.1,"rpl10, rplJ",50S ribosomal protein L10,SynWH8103_02688,CRY93367.1,rplJ,50S ribosomal protein L10,1.37061E-94,,,,,,,,,,
PMM0203,CAE18662.1,"rpl1, rplA",50S ribosomal protein L1,SynWH8103_02690,CRY93369.1,rplA,50S ribosomal protein L1,9.54342E-141,,,,,,,,,,
PMM0204,CAE18663.1,"rpl11, rplK",50S ribosomal protein L11,SynWH8103_02691,CRY93370.1,rplK,50S ribosomal protein L11,6.00787E-93,,,,,,,,,,
PMM0205,CAE18664.1,nusG,"transcription antitermination protein, NusG",SynWH8103_02692,CRY93371.1,nusG,transcription termination/antitermination factorNusG,1.77133E-123,,,,,,,,,,
PMM0206,CAE18665.1,secE,"putative preprotein translocase, SecE subunit",SynWH8103_02693,CRY93372.1,secE,Preprotein translocase SecE subunit,5.81978E-33,,,,,,,,,,
PMM0207,CAE18666.1,clpB2,"putative ATP-dependent Clp protease, Hsp 100, ATP-binding subunit ClpB",SynWH8103_02694,CRY93373.1,clpB2,ATP-dependent Clp protease ATP-binding subunit ClpB,0.00000E+00,SynWH8103_01701,CRY92428.1,clpB1,ATP-dependent Clp protease ATP-binding subunit ClpB,0.00000E+00,SynWH8103_01072,CRY91806.1,clpC,ATP-dependent Clp protease ATP-binding subunit ClpC,2.33363E-105
PMM0208,CAE18667.1,eno,Enolase,SynWH8103_02696,CRY93375.1,eno,Enolase,0.00000E+00,,,,,,,,,,
PMM0209,CAE18668.1,None,possible kinase,SynWH8103_02697,CRY93376.1,None,ABC1 family protein,0.00000E+00,SynWH8103_01079,CRY91813.1,None,ABC1 family protein,9.62722E-71,SynWH8103_02914,CRY93591.1,None,ABC1 family protein,1.09571E-65
PMM0211,CAE18670.1,trxB,FAD-dependent pyridine nucleotide-disulphide oxidoreductase,SynWH8103_00786,CRY91527.1,trxB,Thioredoxin reductase fused with a thioredoxin domain (large NTR System or NTRC),2.63857E-43,,,,,,,,,,
PMM0214,CAE18673.1,None,putative sulfate transporter,SynWH8103_02210,CRY92921.1,sul3,sulfate transporter family protein,0.00000E+00,SynWH8103_01723,CRY92449.1,bicA,SulP-type bicarbonate transporter,4.58438E-135,SynWH8103_00954,CRY91691.1,sul1,sulfate permease,6.46860E-41
PMM0215,CAE18674.1,None,Delta-aminolevulinic acid dehydratase,SynWH8103_02207,CRY92918.1,HEMB,"delta-aminolevulinic acid dehydratase, chloroplastic",7.77466E-180,,,,,,,,,,
PMM0216,CAE18675.1,None,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily,SynWH8103_02206,CRY92917.1,None,glyoxalase/Bleomycin resistance /Dioxygenase superfamily protein,3.21973E-57,,,,,,,,,,
PMM0217,CAE18676.1,mutS,putative DNA mismatch repair protein MutS family,SynWH8103_02205,CRY92916.1,None,Mismatch repair ATPase-like protein (MutS family),0.00000E+00,SynWH8103_00079,CRY90836.1,mutS,DNA mismatch repair protein MutS,2.29394E-15,,,,,
PMM0218,CAE18677.1,None,GTP1/OBG family,SynWH8103_02202,CRY92913.1,cgtA,obg family GTPase CgtA,2.94929E-135,SynWH8103_00806,CRY91546.1,None,50S ribosome-binding GTPase family protein,1.45911E-13,,,,,
PMM0219,CAE18678.1,None,conserved hypothetical,SynWH8103_02201,CRY92912.1,None,conserved hypothetical protein,4.36171E-28,,,,,,,,,,
PMM0220,None,None,conserved hypothetical protein,SynWH8103_02200,CRY92911.1,None,CP12 domain protein,1.84013E-28,SynWH8103_01647,CRY92374.1,None,CP12 domain protein,3.11767E-27,SynWH8103_01548,CRY92275.1,None,CP12 domain protein,2.07722E-23
PMM0221,CAE18680.1,None,Glutathione S-transferase C terminus,SynWH8103_02197,CRY92908.1,None,"Glutathione S-transferase, C-terminal domain",6.57875E-82,,,,,,,,,,
PMM0222,CAE18681.1,None,putative aspartoacylase,SynWH8103_02196,CRY92907.1,None,succinylglutamate desuccinylase / Aspartoacylasefamily protein,1.90625E-86,,,,,,,,,,
PMM0223,CAE18682.1,psbA,Photosystem II PsbA protein (D1),SynWH8103_01667,CRY92394.1,psbA,photosystem II protein D1.2,0.00000E+00,SynWH8103_02469,CRY93157.1,psbA,photosystem II protein D1.2,0.00000E+00,SynWH8103_02193,CRY92904.1,psbA,photosystem II protein D1.2,0.00000E+00
PMM0224,CAE18683.1,aroC,Chorismate synthase,SynWH8103_00337,CRY91083.1,aroC,chorismate synthase,0.00000E+00,,,,,,,,,,
PMM0225,CAE18684.1,None,possible 2-keto-3-deoxy-6-phosphogluconate aldolase,SynWH8103_00335,CRY91081.1,None,KDPG and KHG aldolase family protein,5.04508E-28,,,,,,,,,,
PMM0226,CAE18685.1,ftsH2,cell division protein FtsH2,SynWH8103_00334,CRY91080.1,ftsH1,possible photosystem II D1 repair protein FtsH1,0.00000E+00,SynWH8103_01440,CRY92167.1,ftsH2,photosystem II D1 repair protein FtsH2,0.00000E+00,SynWH8103_01792,CRY92517.1,hflB,ATP-dependent metallopeptidase HflB family protein,0.00000E+00
PMM0227,CAE18686.1,cysD,ATP-sulfurylase,SynWH8103_00333,CRY91079.1,sat,sulfate adenylyltransferase,0.00000E+00,,,,,,,,,,
PMM0228,CAE18687.1,psbO,Photosystem II manganese-stabilizing protein,SynWH8103_00332,CRY91077.1,psbO,Photosystem II manganese-stabilizing protein PsbO,5.16571E-81,,,,,,,,,,
PMM0229,CAE18688.1,dfp (coaBC),putative p-pantothenate cysteine ligase and p-pantothenenoylcysteine decarboxylase,SynWH8103_00330,CRY91075.1,coaBC,phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase,3.48944E-107,,,,,,,,,,
PMM0231,CAE18690.1,None,conserved hypothetical protein,SynWH8103_00325,CRY91072.1,None,conserved hypothetical protein,2.74428E-29,,,,,,,,,,
PMM0232,CAE18691.1,None,conserved hypothetical protein,SynWH8103_00324,CRY91071.1,None,conserved hypothetical protein,1.55312E-19,,,,,,,,,,
PMM0233,CAE18692.1,pyrB,aspartate carbamoyltransferase,SynWH8103_00322,CRY91069.1,pyrB,aspartate carbamoyltransferase,9.81699E-146,SynWH8103_02836,CRY93514.1,pyrB,Aspartate carbamoyltransferase,1.35268E-24,SynWH8103_01791,CRY92516.1,argF,ornithine carbamoyltransferase,8.28228E-14
PMM0234,CAE18693.1,None,possible Methylpurine-DNA glycosylase (MPG),SynWH8103_00321,CRY91068.1,None,DNA-3-methyladenine glycosylase family protein,1.54312E-59,,,,,,,,,,
PMM0235,CAE18694.1,gatC,Glutamyl-tRNA(Gln) amidotransferase subunit C,SynWH8103_00317,CRY91064.1,gatC,"aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C subunit",8.70629E-34,,,,,,,,,,
PMM0236,None,crtR,beta carotene hydroxylase,SynWH8103_00316,CRY91063.1,crtR,beta-carotene hydroxylase,4.66324E-164,,,,,,,,,,
PMM1806,CAP16310.1,None,Beta-carotene hydroxylase,SynWH8103_00316,CRY91063.1,crtR,beta-carotene hydroxylase,1.09634E-143,,,,,,,,,,
PMM0238,CAE18697.1,ileS,Isoleucyl-tRNA synthetase,SynWH8103_00312,CRY91061.1,ileS,Isoleucyl-tRNA synthetase,0.00000E+00,SynWH8103_02757,CRY93436.1,valS,Valyl-tRNA synthetase,9.88852E-71,SynWH8103_01392,CRY92120.1,leuS,leucine--tRNA ligase,9.08476E-23
PMM0239,CAE18698.1,None,conserved hypothetical protein,SynWH8103_00311,CRY91059.1,None,conserved hypothetical protein,1.07300E-47,,,,,,,,,,
PMM0240,CAE18699.1,None,conserved hypothetical protein,SynWH8103_00309,CRY91057.1,trmB,tRNA (guanine-N(7)-)-methyltransferase,1.03355E-38,,,,,,,,,,
PMM0241,CAE18700.1,None,Phosphotransferase superclass,SynWH8103_00307,CRY91054.1,glmM,phosphoglucosamine mutase,1.30104E-138,SynWH8103_00254,CRY91004.1,None,"phosphoglucomutase/phosphomannomutase, C-terminal domain protein",2.86411E-20,,,,,
PMM0242,CAE18701.1,txlA,thioredoxin-like protein TxlA,SynWH8103_00304,CRY91052.1,txlA,thioredoxin-like protein TxlA,1.61387E-37,,,,,,,,,,
PMM0244,CAE18703.1,dcd,dCTP Deaminase,SynWH8103_00303,CRY91050.1,dcd,deoxycytidine triphosphate deaminase,1.29848E-126,,,,,,,,,,
PMM0245,CAE18704.1,None,cob(I)alamin adenosyltransferase,SynWH8103_00301,CRY91049.1,None,ATP:corrinoid adenosyltransferase BtuR/CobO/CobPfamily protein,2.56046E-43,,,,,,,,,,
PMM0246,CAE18705.1,ntcA,"Global nitrogen regulatory protein, CRP family of transcriptional regulators",SynWH8103_00299,CRY91047.1,ntcA,global nitrogen regulatory protein,4.88605E-138,SynWH8103_01151,CRY91884.1,ptrA,"transcriptional phosphate regulator, Crp family",7.73850E-24,,,,,
PMM0247,CAE18706.1,None,conserved hypothetical protein,SynWH8103_00298,CRY91046.1,None,conserved hypothetical protein (DUF3084),3.62341E-64,,,,,,,,,,
PMM0248,CAE18707.1,None,conserved hypothetical protein,SynWH8103_00296,CRY91045.1,None,conserved hypothetical protein,2.31575E-28,,,,,,,,,,
PMM0249,CAE18708.1,None,conserved hypothetical protein,SynWH8103_00297,CRY91044.1,None,conserved hypothetical protein,5.55556E-30,,,,,,,,,,
PMM0250,CAE18709.1,pth,Peptidyl-tRNA hydrolase,SynWH8103_00295,CRY91043.1,pth,peptidyl-tRNA hydrolase,3.64835E-56,,,,,,,,,,
PMM0252,CAE18711.1,psbN,Photosystem II reaction centre N protein (psbN),SynWH8103_00291,CRY91040.1,psbN,Conserved hypothetical protein,1.41707E-15,,,,,,,,,,
PMM0254,CAE18713.1,None,conserved hypothetical protein,SynWH8103_00289,CRY91037.1,None,conserved hypothetical protein,4.09221E-69,,,,,,,,,,
PMM0255,CAE18714.1,leuD,3-isopropylmalate dehydratase small subunit,SynWH8103_00287,CRY91035.1,None,aconitase C-terminal domain protein,1.85906E-76,,,,,,,,,,
PMM0256,CAE18715.1,leuC,3-isopropylmalate dehydratase large subunit,SynWH8103_00286,CRY91034.1,leuC,"3-isopropylmalate dehydratase, large subunit",0.00000E+00,,,,,,,,,,
PMM0257,CAE18716.1,None,Molybdenum cofactor biosynthesis protein,SynWH8103_00285,CRY91033.1,None,competence/damage-inducible CinA C-terminal domain protein,1.61998E-153,,,,,,,,,,
PMM0258,CAE18717.1,glyA,Serine hydroxymethyltransferase (SHMT),SynWH8103_00283,CRY91031.1,None,serine hydroxymethyltransferase family protein,0.00000E+00,,,,,,,,,,
PMM0259,CAE18718.1,None,conserved hypothetical protein,SynWH8103_00280,CRY91029.1,None,Uncharacterized conserved membrane protein,1.19824E-16,,,,,,,,,,
