Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMM0157,CAE18616.1,ndhE,putative NADH Dehydrogenase subunit,WB44_09870,AKN61348.1,None,NADH dehydrogenase,2.86836E-56,,,,,,,,,,
PMM0158,CAE18617.1,ndhG,putative NADH Dehydrogenase (complex I) subunit (chain 6),WB44_09875,AKN61349.1,None,NADH:ubiquinone oxidoreductase subunit J,2.64337E-91,,,,,,,,,,
PMM0159,CAE18618.1,ndhI,putative NADH Dehydrogenase subunit,WB44_09880,AKN61350.1,None,NADH dehydrogenase,2.80877E-116,,,,,,,,,,
PMM0160,CAE18619.1,ndhA,putative respiratory-chain NADH dehydrogenase subunit,WB44_09885,AKN61351.1,None,NADPH-quinone oxidoreductase,0.00000E+00,,,,,,,,,,
PMM0161,CAE18620.1,gltA,Citrate synthase,WB44_09890,AKN62349.1,None,citrate synthase,0.00000E+00,,,,,,,,,,
PMM0163,CAE18622.1,None,conserved hypothetical protein,WB44_09905,AKN62350.1,None,sulfurtransferase,5.82207E-28,,,,,,,,,,
PMM0164,CAE18623.1,trpB,"Tryptophan synthase, beta chain",WB44_09925,AKN61356.1,None,tryptophan synthase subunit beta,0.00000E+00,,,,,,,,,,
PMM0165,CAE18624.1,None,Translation initiation factor SUI1,WB44_09935,AKN61358.1,None,translation initiation factor SUI1,9.50958E-12,,,,,,,,,,
PMM0166,CAE18625.1,cysC,Adenylylsulfate kinase,WB44_09940,AKN62352.1,None,adenylylsulfate kinase,1.09849E-97,,,,,,,,,,
PMM0167,CAE18626.1,purE,Phosphoribosylaminoimidazole carboxylase,WB44_09950,AKN61360.1,None,phosphoribosylaminoimidazole carboxylase,3.34488E-72,,,,,,,,,,
PMM0168,CAE18627.1,chlM,Mg-protoporphyrin IX methyltransferase,WB44_09960,AKN61362.1,None,Mg-protoporphyrin IX methyl transferase,1.18775E-108,,,,,,,,,,
PMM0169,CAE18628.1,None,two-component response regulator,WB44_09970,AKN61364.1,None,chemotaxis protein CheY,1.52796E-125,WB44_09715,AKN61320.1,None,chemotaxis protein CheY,2.94290E-27,WB44_09745,AKN61326.1,None,XRE family transcriptional regulator,5.25478E-27
PMM0170,CAE18629.1,None,NifS-like aminotransferase class-V,WB44_09980,AKN61366.1,None,cysteine desulfurase,3.15632E-140,WB44_04010,AKN60418.1,None,cysteine desulfurase,7.51422E-43,WB44_09205,AKN61246.1,None,cysteine desulfurase,1.86573E-12
PMM0171,CAE18630.1,None,conserved hypothetical protein,WB44_09995,AKN61369.1,None,16S rRNA methyltransferase,2.46596E-113,,,,,,,,,,
PMM0172,CAE18631.1,ndhH,putative NADH dehydrogenase subunit,WB44_10000,AKN61370.1,None,NADPH-quinone oxidoreductase,0.00000E+00,,,,,,,,,,
PMM0173,CAE18632.1,None,conserved hypothetical protein,WB44_10010,AKN61372.1,None,"1,4-dihydroxy-2-naphthoyl-CoA hydrolase",6.37304E-40,,,,,,,,,,
PMM0174,CAE18633.1,menE,probable O-succinylbenzoic acid--CoA ligase (OSB-CoA synthetase),WB44_10025,AKN62353.1,None,O-succinylbenzoic acid--CoA ligase,1.12953E-76,,,,,,,,,,
PMM0175,CAE18634.1,menC,putative O-succinylbenzoate synthase,WB44_10030,AKN61375.1,None,O-succinylbenzoate-CoA synthase,2.88211E-64,,,,,,,,,,
PMM0176,CAE18635.1,menA,"1,4-dihydroxy-2-naphthoate (DHNA) octaprenyltransferase; UbiA prenyltranferase family",WB44_10035,AKN61376.1,None,"1,4-dihydroxy-2-naphthoate prenyltransferase",1.32015E-92,,,,,,,,,,
PMM0177,CAE18636.1,menF,Isochorismate synthase,WB44_10040,AKN62354.1,None,isochorismate synthase,3.15224E-95,,,,,,,,,,
PMM0178,CAE18637.1,gshB,putative Glutathione synthetase,WB44_10045,AKN61377.1,None,glutathione synthetase,4.33951E-129,WB44_11840,AKN61665.1,None,hypothetical protein,3.13512E-11,,,,,
PMM0179,CAE18638.1,None,Glutaredoxin,WB44_10050,AKN61378.1,None,glutaredoxin,2.95361E-39,,,,,,,,,,
PMM0180,CAE18639.1,prfB,peptide chain release factor RF-2,WB44_10055,AKN61379.1,None,peptide chain release factor 2,0.00000E+00,WB44_13225,AKN61893.1,None,peptide chain release factor 1,8.77973E-47,,,,,
PMM0181,CAE18640.1,None,conserved hypothetical protein,WB44_10060,AKN61380.1,None,hypothetical protein,1.08177E-18,,,,,,,,,,
PMM0182,CAE18641.1,None,conserved hypothetical protein,WB44_10065,AKN61381.1,None,rRNA maturation factor,8.04141E-35,,,,,,,,,,
PMM0183,CAE18642.1,dgkA,Prokaryotic diacylglycerol kinase,WB44_10070,AKN61382.1,None,diacylglycerol kinase,7.27566E-22,,,,,,,,,,
PMM0184,CAE18643.1,pabA,para-aminobenzoate synthase component II,WB44_10075,AKN61383.1,None,anthranilate synthase,3.27399E-95,WB44_11535,AKN61618.1,guaA,GMP synthase,6.88975E-19,WB44_05275,AKN60618.1,None,carbamoyl phosphate synthase small subunit,2.51809E-16
PMM0185,CAE18644.1,None,conserved hypothetical protein,WB44_10080,AKN61384.1,None,Zn-dependent hydrolase,2.51632E-55,,,,,,,,,,
PMM0186,CAE18645.1,hisC,Aminotransferases class-I,WB44_10090,AKN62355.1,None,histidinol-phosphate aminotransferase,7.02555E-138,WB44_10310,AKN62365.1,None,aspartate aminotransferase,2.54336E-16,,,,,
PMM0187,CAE18646.1,argS,Arginyl-tRNA synthetase,WB44_10095,AKN61386.1,None,arginyl-tRNA synthetase,0.00000E+00,,,,,,,,,,
PMM0188,CAE18647.1,nadC,Nicotinate-nucleotide pyrophosphorylase:Quinolinate phosphoriobsyl transferase,WB44_10210,AKN62358.1,None,nicotinate-nucleotide pyrophosphorylase,1.27944E-91,,,,,,,,,,
PMM0189,CAE18648.1,None,putative thiophen / furan oxidation protein,WB44_10235,AKN62360.1,None,tRNA modification GTPase TrmE,2.11560E-139,WB44_00160,AKN62022.1,None,GTPase Der,1.12774E-16,,,,,
PMM0190,CAE18649.1,None,conserved hypothetical protein,WB44_10240,AKN61408.1,None,hypothetical protein,3.24571E-28,,,,,,,,,,
PMM0191,CAE18650.1,spoT,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase, (ppGpp)ase",WB44_10250,AKN62361.1,None,(p)ppGpp synthetase,0.00000E+00,,,,,,,,,,
PMM0192,CAE18651.1,None,"ABC transporter, ATP binding component, possibly for oligopeptides",WB44_10255,AKN61410.1,None,ABC transporter ATP-binding protein,9.57636E-149,WB44_10255,AKN61410.1,None,ABC transporter ATP-binding protein,1.24210E-31,WB44_12975,AKN61854.1,None,glycine/betaine ABC transporter ATP-binding protein,7.05257E-30
PMM0193,CAE18652.1,rluD,putative pseudouridylate synthase specific to ribosomal large subunit,WB44_10265,AKN62362.1,None,RNA pseudouridine synthase,1.41847E-164,WB44_02425,AKN60161.1,None,pseudouridylate synthase,7.41762E-30,WB44_09965,AKN61363.1,None,pseudouridine synthase,5.72864E-18
PMM0194,CAE18653.1,None,conserved hypothetical protein,WB44_10270,AKN61412.1,None,GTPase,1.11325E-121,,,,,,,,,,
PMM0195,CAE18654.1,"pgk, cbbK",Phosphoglycerate kinase,WB44_10280,AKN61414.1,pgk,phosphoglycerate kinase,0.00000E+00,,,,,,,,,,
PMM0196,CAE18655.1,None,conserved hypothetical protein,WB44_10300,AKN62364.1,None,hypothetical protein,2.29240E-36,,,,,,,,,,
PMM0197,CAE18656.1,murG,Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase,WB44_10305,AKN61417.1,None,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-UDP N-acetylglucosamine transferase,3.95423E-93,,,,,,,,,,
PMM0198,CAE18657.1,hisC/cobC,Aminotransferases class-I,WB44_10310,AKN62365.1,None,aspartate aminotransferase,2.57266E-113,WB44_10090,AKN62355.1,None,histidinol-phosphate aminotransferase,9.58909E-16,,,,,
PMM0199,CAE18658.1,pyrD,Dihydroorotate dehydrogenase,WB44_10340,AKN61423.1,None,dihydroorotate dehydrogenase,1.43220E-141,,,,,,,,,,
PMM0200,CAE18659.1,rnhA,possible ribonuclease HI,WB44_10345,AKN62366.1,None,ribonuclease HI,9.45093E-71,,,,,,,,,,
PMM0201,CAE18660.1,"rpl12, rplL, rpl7",50S ribosomal protein L7/L12,WB44_10355,AKN61425.1,None,50S ribosomal protein L7,3.52420E-49,,,,,,,,,,
PMM0202,CAE18661.1,"rpl10, rplJ",50S ribosomal protein L10,WB44_10360,AKN61426.1,None,50S ribosomal protein L10,1.30000E-96,,,,,,,,,,
PMM0203,CAE18662.1,"rpl1, rplA",50S ribosomal protein L1,WB44_10365,AKN61427.1,None,50S ribosomal protein L1,1.54811E-142,,,,,,,,,,
PMM0204,CAE18663.1,"rpl11, rplK",50S ribosomal protein L11,WB44_10370,AKN61428.1,None,50S ribosomal protein L11,1.15467E-95,,,,,,,,,,
PMM0205,CAE18664.1,nusG,"transcription antitermination protein, NusG",WB44_10375,AKN61429.1,None,antitermination protein NusG,1.02504E-124,,,,,,,,,,
PMM0206,CAE18665.1,secE,"putative preprotein translocase, SecE subunit",WB44_10380,AKN61430.1,None,preprotein translocase subunit SecE,2.45643E-34,,,,,,,,,,
PMM0207,CAE18666.1,clpB2,"putative ATP-dependent Clp protease, Hsp 100, ATP-binding subunit ClpB",WB44_10385,AKN61431.1,None,ATPase AAA,0.00000E+00,WB44_06435,AKN60791.1,None,chaperone protein ClpB,0.00000E+00,WB44_02605,AKN60189.1,None,Clp protease ClpX,0.00000E+00
PMM0208,CAE18667.1,eno,Enolase,WB44_10395,AKN61432.1,eno,enolase,0.00000E+00,,,,,,,,,,
PMM0209,CAE18668.1,None,possible kinase,WB44_10400,AKN62368.1,None,kinase,0.00000E+00,WB44_02575,AKN62094.1,None,hypothetical protein,2.18211E-75,WB44_11280,AKN61576.1,None,hypothetical protein,5.67922E-73
PMM0211,CAE18670.1,trxB,FAD-dependent pyridine nucleotide-disulphide oxidoreductase,WB44_06690,AKN60835.1,None,thioredoxin reductase,7.55723E-149,WB44_02085,AKN60108.1,None,thioredoxin,1.76070E-45,,,,,
PMM0213,CAE18672.1,sbtA,putative sodium-dependent bicarbonate transporter,WB44_09270,AKN61256.1,None,permease,9.39265E-112,,,,,,,,,,
PMM0214,CAE18673.1,None,putative sulfate transporter,WB44_08845,AKN61188.1,None,Bicarbonate transporter BicA,0.00000E+00,WB44_06560,AKN60812.1,None,Bicarbonate transporter BicA,7.79345E-140,WB44_03175,AKN60285.1,None,sulfate transporter,2.81987E-37
PMM0215,CAE18674.1,None,Delta-aminolevulinic acid dehydratase,WB44_08830,AKN61185.1,None,delta-aminolevulinic acid dehydratase,0.00000E+00,,,,,,,,,,
PMM0216,CAE18675.1,None,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily,WB44_08825,AKN61184.1,None,lactoylglutathione lyase,3.67225E-62,,,,,,,,,,
PMM0217,CAE18676.1,mutS,putative DNA mismatch repair protein MutS family,WB44_08820,AKN61183.1,None,DNA mismatch repair protein,0.00000E+00,WB44_11700,AKN61646.1,None,DNA mismatch repair protein MutS,2.38592E-14,,,,,
PMM0218,CAE18677.1,None,GTP1/OBG family,WB44_08810,AKN61182.1,None,GTPase CgtA,2.43934E-136,WB44_02170,AKN60121.1,None,GTP-binding protein,7.89413E-14,,,,,
PMM0220,None,None,conserved hypothetical protein,WB44_08805,AKN61181.1,None,hypothetical protein,5.03214E-31,,,,,,,,,,
PMM0221,CAE18680.1,None,Glutathione S-transferase C terminus,WB44_08790,AKN61178.1,None,glutathione S-transferase,1.91736E-83,,,,,,,,,,
PMM0222,CAE18681.1,None,putative aspartoacylase,WB44_08785,AKN61177.1,None,aspartoacylase,6.36138E-88,,,,,,,,,,
PMM0223,CAE18682.1,psbA,Photosystem II PsbA protein (D1),WB44_06250,AKN60760.1,None,photosystem I reaction center subunit IX,0.00000E+00,WB44_13020,AKN61860.1,None,photosystem I reaction center subunit IX,0.00000E+00,WB44_09695,AKN61318.1,None,Photosystem II D2 protein,4.88292E-47
PMM0224,CAE18683.1,aroC,Chorismate synthase,WB44_12955,AKN61850.1,None,chorismate synthase,0.00000E+00,,,,,,,,,,
PMM0225,CAE18684.1,None,possible 2-keto-3-deoxy-6-phosphogluconate aldolase,WB44_12940,AKN61847.1,None,aldolase,1.57945E-28,,,,,,,,,,
PMM0226,CAE18685.1,ftsH2,cell division protein FtsH2,WB44_12935,AKN61846.1,None,cell division protein FtsH,0.00000E+00,WB44_04250,AKN62148.1,None,cell division protein FtsH,0.00000E+00,WB44_01530,AKN60021.1,None,cell division protein FtsH,0.00000E+00
PMM0227,CAE18686.1,cysD,ATP-sulfurylase,WB44_12930,AKN61845.1,None,ATP-sulfurylase,0.00000E+00,,,,,,,,,,
PMM0228,CAE18687.1,psbO,Photosystem II manganese-stabilizing protein,WB44_12925,AKN61844.1,None,Photosystem II manganese-stabilizing polypeptide,1.53071E-83,,,,,,,,,,
PMM0229,CAE18688.1,dfp (coaBC),putative p-pantothenate cysteine ligase and p-pantothenenoylcysteine decarboxylase,WB44_12920,AKN61843.1,None,phosphopantothenoylcysteine decarboxylase,5.17167E-116,,,,,,,,,,
PMM0231,CAE18690.1,None,conserved hypothetical protein,WB44_12895,AKN61841.1,None,hypothetical protein,4.16748E-29,,,,,,,,,,
PMM0232,CAE18691.1,None,conserved hypothetical protein,WB44_12890,AKN61840.1,None,hypothetical protein,3.26182E-20,,,,,,,,,,
PMM0233,CAE18692.1,pyrB,aspartate carbamoyltransferase,WB44_12880,AKN61838.1,None,aspartate carbamoyltransferase,6.31698E-140,WB44_01535,AKN60022.1,None,ornithine carbamoyltransferase,4.15694E-14,,,,,
PMM0234,CAE18693.1,None,possible Methylpurine-DNA glycosylase (MPG),WB44_12875,AKN61837.1,None,3-methyladenine DNA glycosylase,4.18179E-65,,,,,,,,,,
PMM0235,CAE18694.1,gatC,Glutamyl-tRNA(Gln) amidotransferase subunit C,WB44_12860,AKN61834.1,None,glutamyl-tRNA amidotransferase,1.80258E-31,,,,,,,,,,
PMM0236,None,crtR,beta carotene hydroxylase,WB44_12855,AKN61833.1,None,beta-carotene hydroxylase,2.32623E-165,,,,,,,,,,
PMM1806,CAP16310.1,None,Beta-carotene hydroxylase,WB44_12855,AKN61833.1,None,beta-carotene hydroxylase,1.58285E-137,,,,,,,,,,
PMM0238,CAE18697.1,ileS,Isoleucyl-tRNA synthetase,WB44_12840,AKN61831.1,None,isoleucyl-tRNA synthase,0.00000E+00,WB44_10745,AKN62379.1,None,valyl-tRNA synthetase,1.40106E-70,WB44_04045,AKN62141.1,None,leucyl-tRNA synthetase,1.34682E-17
PMM0239,CAE18698.1,None,conserved hypothetical protein,WB44_12830,AKN61829.1,None,membrane protein,1.98482E-50,,,,,,,,,,
PMM0240,CAE18699.1,None,conserved hypothetical protein,WB44_12820,AKN61827.1,None,tRNA (guanine-N7)-methyltransferase,1.94603E-40,,,,,,,,,,
PMM0241,CAE18700.1,None,Phosphotransferase superclass,WB44_12805,AKN61824.1,glmM,phosphoglucosamine mutase,3.39981E-148,WB44_12550,AKN62435.1,None,phosphoglucosamine mutase,1.66712E-22,,,,,
PMM0242,CAE18701.1,txlA,thioredoxin-like protein TxlA,WB44_12785,AKN61820.1,None,thioredoxin,7.14680E-35,,,,,,,,,,
PMM0244,CAE18703.1,dcd,dCTP Deaminase,WB44_12775,AKN61818.1,dcd,deoxycytidine triphosphate deaminase,9.04014E-128,,,,,,,,,,
PMM0245,CAE18704.1,None,cob(I)alamin adenosyltransferase,WB44_12770,AKN61817.1,None,cob(I)alamin adenolsyltransferase,4.96541E-45,,,,,,,,,,
PMM0246,CAE18705.1,ntcA,"Global nitrogen regulatory protein, CRP family of transcriptional regulators",WB44_12760,AKN61815.1,None,Global nitrogen regulator,1.03922E-131,WB44_04920,AKN60561.1,None,transcriptional regulator,4.61375E-24,,,,,
PMM0247,CAE18706.1,None,conserved hypothetical protein,WB44_12755,AKN61814.1,None,polynucleotidyl transferase,1.67254E-58,,,,,,,,,,
PMM0248,CAE18707.1,None,conserved hypothetical protein,WB44_12750,AKN61813.1,None,resolvase,1.69105E-28,,,,,,,,,,
PMM0249,CAE18708.1,None,conserved hypothetical protein,WB44_12745,AKN61812.1,None,hypothetical protein,8.51136E-29,,,,,,,,,,
PMM0250,CAE18709.1,pth,Peptidyl-tRNA hydrolase,WB44_12740,AKN61811.1,None,peptidyl-tRNA hydrolase,1.11284E-57,,,,,,,,,,
PMM0251,CAE18710.1,psbH,Photosystem II PsbH protein,WB44_12730,AKN61809.1,psbH,photosystem II reaction center protein H,2.88242E-15,,,,,,,,,,
PMM0252,CAE18711.1,psbN,Photosystem II reaction centre N protein (psbN),WB44_12725,AKN61808.1,None,protein psbN,2.95004E-16,,,,,,,,,,
PMM0253,CAE18712.1,None,photosystem II reaction center PsbI protein,WB44_12715,AKN61806.1,psbI,photosystem II reaction center I protein I,3.75483E-20,,,,,,,,,,
PMM0254,CAE18713.1,None,conserved hypothetical protein,WB44_12710,AKN61805.1,None,organic solvent tolerance protein OstA,3.27334E-68,,,,,,,,,,
PMM0255,CAE18714.1,leuD,3-isopropylmalate dehydratase small subunit,WB44_12700,AKN61803.1,None,isopropylmalate isomerase,8.42184E-74,,,,,,,,,,
PMM0256,CAE18715.1,leuC,3-isopropylmalate dehydratase large subunit,WB44_12695,AKN61802.1,None,isopropylmalate isomerase,0.00000E+00,,,,,,,,,,
PMM0257,CAE18716.1,None,Molybdenum cofactor biosynthesis protein,WB44_12690,AKN61801.1,None,damage-inducible protein CinA,3.13597E-153,,,,,,,,,,
PMM0258,CAE18717.1,glyA,Serine hydroxymethyltransferase (SHMT),WB44_12680,AKN61799.1,glyA,serine hydroxymethyltransferase,0.00000E+00,,,,,,,,,,
PMM0259,CAE18718.1,None,conserved hypothetical protein,WB44_12670,AKN61798.1,None,hypothetical protein,1.87544E-19,,,,,,,,,,
PMM0260,CAE18719.1,None,conserved hypothetical protein,WB44_12665,AKN61797.1,None,hypothetical protein,9.44954E-25,,,,,,,,,,
PMM0261,CAE18720.1,None,conserved hypothetical protein,WB44_12655,AKN61796.1,None,membrane protein,7.27408E-103,,,,,,,,,,
PMM0262,CAE18721.1,None,putative sugar fermentation stimulation protein,WB44_12650,AKN61795.1,None,XRE family transcriptional regulator,3.93418E-108,,,,,,,,,,
PMM0263,CAE18722.1,amt1,Ammonium transporter family,WB44_12645,AKN61794.1,None,ammonium transporter,0.00000E+00,,,,,,,,,,
PMM0264,CAE18723.1,lytB,LytB protein homolog,WB44_12640,AKN61793.1,None,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,0.00000E+00,,,,,,,,,,
PMM0265,CAE18724.1,None,conserved hypothetical protein,WB44_06055,AKN60732.1,None,membrane protein,2.52423E-12,,,,,,,,,,
PMM0266,CAE18725.1,purH,AICARFT/IMPCHase bienzyme:Methylglyoxal synthase-like domain,WB44_12625,AKN61791.1,purH,phosphoribosylaminoimidazolecarboxamide formyltransferase,0.00000E+00,,,,,,,,,,
PMM0267,CAE18726.1,None,probable esterase,WB44_12620,AKN61790.1,None,esterase,1.76970E-49,,,,,,,,,,
PMM0268,CAE18727.1,None,conserved hypothetical protein,WB44_12615,AKN62437.1,None,hypothetical protein,5.60767E-65,,,,,,,,,,
PMM0269,CAE18728.1,None,two-component sensor histidine kinase,WB44_12605,AKN61788.1,None,ATPase,7.35058E-86,,,,,,,,,,
PMM0270,CAE18729.1,CobS,Cobalamin-5-phosphate synthase CobS,WB44_12600,AKN61787.1,None,cobalamin synthase,5.34370E-38,,,,,,,,,,
PMM0271,CAE18730.1,tgt,tRNA-guanine transglycosylase,WB44_12595,AKN61786.1,None,queuine tRNA-ribosyltransferase,0.00000E+00,,,,,,,,,,
PMM0273,CAE18732.1,None,probable oxidoreductase,WB44_12580,AKN61784.1,None,oxidoreductase,0.00000E+00,,,,,,,,,,
PMM0274,CAE18733.1,None,conserved hypothetical protein,WB44_12575,AKN61783.1,None,hemolysin,4.71340E-160,,,,,,,,,,
PMM0275,CAE18734.1,pyrE,Orotate phosphoribosyltransferase,WB44_12565,AKN61781.1,None,Orotate phosphoribosyltransferase,7.81893E-59,WB44_13010,AKN61859.1,None,bifunctional orotidine 5'-phosphate decarboxylase/orotate phosphoribosyltransferase,1.32045E-11,,,,,
PMM0276,CAE18735.1,None,conserved hypothetical protein,WB44_12560,AKN61780.1,None,glycine cleavage system protein T,2.82329E-37,,,,,,,,,,
PMM0277,CAE18736.1,None,conserved hypothetical protein,WB44_12555,AKN61779.1,None,nuclease,3.03923E-114,,,,,,,,,,
PMM0278,CAE18737.1,None,Phosphotransferase superclass,WB44_12550,AKN62435.1,None,phosphoglucosamine mutase,1.05367E-168,WB44_12805,AKN61824.1,glmM,phosphoglucosamine mutase,1.34149E-20,,,,,
PMM0279,CAE18738.1,None,conserved hypothetical protein,WB44_12545,AKN61778.1,None,nucleoside-triphosphate diphosphatase,2.54226E-58,WB44_06765,AKN60849.1,None,NTP phosphatase,9.88225E-39,,,,,
PMM0280,CAE18739.1,None,Retinal pigment epithelial membrane protein,WB44_12490,AKN62432.1,None,"Apocarotenoid-15,15'-oxygenase",0.00000E+00,,,,,,,,,,
PMM0281,CAE18740.1,hisB,Imidazoleglycerol-phosphate dehydratase,WB44_12485,AKN62431.1,None,imidazoleglycerol-phosphate dehydratase,9.33620E-108,,,,,,,,,,
PMM0282,CAE18741.1,fabI,enoyl-[acyl-carrier-protein,WB44_12475,AKN61770.1,None,enoyl-ACP reductase,7.46723E-174,WB44_06535,AKN60808.1,None,sugar dehydrogenase,7.83459E-11,,,,,
PMM0283,CAE18742.1,None,conserved hypothetical protein,WB44_12455,AKN62428.1,None,thioredoxin,4.82900E-69,,,,,,,,,,
PMM0284,CAE18743.1,degT,putative pleiotropic regulatory protein,WB44_12450,AKN62427.1,None,aminotransferase,8.55170E-158,WB44_12035,AKN61702.1,None,aminotransferase DegT,9.07785E-74,WB44_12120,AKN61718.1,None,aminotransferase,7.35033E-40
PMM0285,CAE18744.1,phr,putative DNA photolyase,WB44_12445,AKN61767.1,None,deoxyribodipyrimidine photolyase,2.76277E-172,WB44_06950,AKN60879.1,None,deoxyribodipyrimidine photolyase,1.56325E-23,WB44_12470,AKN61769.1,None,deoxyribodipyrimidine photolyase,9.54598E-15
PMM0286,CAE18745.1,None,NUDIX hydrolase,WB44_12440,AKN61766.1,None,NUDIX hydrolase,4.13506E-76,,,,,,,,,,
PMM0287,CAE18746.1,folK,possible 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase,WB44_12435,AKN62426.1,None,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase,1.12416E-29,,,,,,,,,,
PMM0288,CAE18747.1,chlD,"Protoporphyrin IX Magnesium chelatase, ChlD subunit",WB44_12430,AKN61765.1,None,magnesium chelatase,0.00000E+00,WB44_02300,AKN60141.1,None,magnesium chelatase,3.97525E-58,,,,,
PMM0289,CAE18748.1,None,possible ABC transporter,WB44_12425,AKN61764.1,None,mammalian cell entry protein,6.38224E-71,,,,,,,,,,
PMM0290,CAE18749.1,None,"possible ABC transporter, ATP binding component",WB44_12420,AKN61763.1,None,peptidase S16,1.25142E-121,WB44_12975,AKN61854.1,None,glycine/betaine ABC transporter ATP-binding protein,3.25972E-31,WB44_05370,AKN60634.1,None,ABC transporter,1.10751E-24
PMM0291,CAE18750.1,None,conserved hypothetical protein,WB44_12415,AKN62425.1,None,hypothetical protein,0.00000E+00,,,,,,,,,,
PMM0292,CAE18751.1,ndhJ,putative respiratory-chain NADH dehydrogenase subunit,WB44_12410,AKN61762.1,None,NAD(P)H-quinone oxidoreductase subunit J,6.36186E-70,,,,,,,,,,
PMM0293,CAE18752.1,ndhK,putative respiratory-chain NADH dehydrogenase subunit,WB44_12405,AKN62424.1,None,NAD(P)H-quinone oxidoreductase subunit K,1.53737E-130,,,,,,,,,,
PMM0294,CAE18753.1,ndhC,putative NADH Dehydrogenase (complex I) subunit (chain 3),WB44_12400,AKN62423.1,None,NAD(P)H-quinone oxidoreductase subunit 3,4.63755E-74,,,,,,,,,,
PMM0295,CAE18754.1,rub,probable rubredoxin,WB44_12395,AKN62422.1,None,rubredoxin,1.19093E-42,,,,,,,,,,
