Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMN2A_1493,AAZ58981.1,None,ATPase,SynWH8103_02565,CRY93245.1,None,ABC transporter family protein,4.10261E-69,SynWH8103_01108,CRY91842.1,SYNW0970,"ABC transporter, ATP binding domain, possibly Mntransport",4.13143E-23,SynWH8103_01494,CRY92222.1,None,"ABC-type Mn transport system, ATPase component",4.91666E-22
PMN2A_1494,AAZ58982.1,None,"two component transcriptional regulator, winged helix family",SynWH8103_02569,CRY93248.1,rpaA,"two component transcriptional regulator, winged elix OmpR family protein",5.73820E-166,SynWH8103_02583,CRY93262.1,rpaB,"two component transcriptional regulator, OmpR winged helix family protein",1.24652E-55,SynWH8103_00132,CRY90885.1,srrA,"NblS-interacting two-component response regulator, OmpR family",1.32428E-48
PMN2A_1495,AAZ58983.1,None,"DNA polymerase III, delta prime subunit",SynWH8103_02570,CRY93249.1,holB,"possible DNA polymerase III, delta prime subunit",1.63774E-94,SynWH8103_00063,CRY90819.1,dnaX,"DNA polymerase III, gamma and tau subunits",5.10068E-18,,,,,
PMN2A_1496,AAZ58984.1,None,thymidylate kinase,SynWH8103_02571,CRY93250.1,tmk,thymidylate kinase,3.99961E-80,,,,,,,,,,
PMN2A_1497,AAZ58985.1,None,"ATPase, E1-E2 type:Copper-translocating P-type ATPase:Heavy metal translocating P-type ATPase",SynWH8103_02572,CRY93251.1,None,putative P-type ATPase transporter for copper,0.00000E+00,,,,,,,,,,
PMN2A_1498,AAZ58986.1,None,TPR repeat,SynWH8103_02573,CRY93252.1,None,TPR repeat family protein,2.84340E-95,,,,,,,,,,
PMN2A_1499,AAZ58987.1,None,DNA repair protein RadA,SynWH8103_02582,CRY93261.1,sms,DNA repair protein Sms/RadA,0.00000E+00,,,,,,,,,,
PMN2A_1500,AAZ58988.1,None,"two component transcriptional regulator, winged helix family",SynWH8103_02583,CRY93262.1,rpaB,"two component transcriptional regulator, OmpR winged helix family protein",2.95230E-167,SynWH8103_00132,CRY90885.1,srrA,"NblS-interacting two-component response regulator, OmpR family",5.28015E-82,SynWH8103_02569,CRY93248.1,rpaA,"two component transcriptional regulator, winged elix OmpR family protein",1.07907E-53
PMN2A_1501,AAZ58989.1,None,phosphate:acyl-[acyl carrier protein,SynWH8103_02584,CRY93263.1,plsX,fatty acid/phospholipid synthesis protein PlsX,0.00000E+00,,,,,,,,,,
PMN2A_1502,AAZ58990.1,None,3-oxoacyl-[acyl-carrier-protein,SynWH8103_02585,CRY93264.1,None,3-oxoacyl-[acyl-carrier-protein,8.24997E-150,,,,,,,,,,
PMN2A_1503,AAZ58991.1,None,Malonyl CoA-acyl carrier protein transacylase,SynWH8103_02586,CRY93265.1,fabD,malonyl CoA-acyl carrier protein transacylase,4.33465E-127,,,,,,,,,,
PMN2A_1504,AAZ58992.1,None,1-acyl-sn-glycerol-3-phosphate acyltransferase,SynWH8103_02588,CRY93266.1,None,acyltransferase family protein,1.89332E-93,,,,,,,,,,
PMN2A_1505,AAZ58993.1,None,inactive putative metal-dependent protease,SynWH8103_02589,CRY93268.1,yeaZ,tRNA threonylcarbamoyl adenosine modification protein YeaZ,1.24871E-54,,,,,,,,,,
PMN2A_1506,AAZ58994.1,None,putative Ycf34,SynWH8103_02590,CRY93269.1,None,conserved hypothetical protein,6.46238E-13,,,,,,,,,,
PMN2A_1507,AAZ58995.1,None,tRNA nucleotidyltransferase/poly(A) polymerase,SynWH8103_02591,CRY93270.1,None,poly A polymerase head domain protein,5.52879E-95,SynWH8103_00209,CRY90959.1,pcnB,tRNA nucleotidyltransferase/poly(A) polymerase,5.58996E-15,,,,,
PMN2A_1508,AAZ58996.1,None,RNA-binding region RNP-1 (RNA recognition motif),SynWH8103_02592,CRY93271.1,None,putative rNA-binding protein,1.46345E-23,,,,,,,,,,
PMN2A_1509,AAZ58997.1,None,phytoene synthase,SynWH8103_02593,CRY93272.1,crtB,phytoene synthase,9.52315E-158,,,,,,,,,,
PMN2A_1510,AAZ58998.1,None,zeta-carotene desaturase / three-step phytoene desaturase,SynWH8103_02594,CRY93273.1,pds,phytoene dehydrogenase,0.00000E+00,SynWH8103_02544,CRY93224.1,zds,"9,9'-di-cis-zeta-carotene desaturase",2.67711E-76,,,,,
PMN2A_1511,AAZ58999.1,None,NADH dehydrogenase I subunit M,SynWH8103_02595,CRY93274.1,ndhM,NADH dehydrogenase I subunit NdhM,5.08583E-52,,,,,,,,,,
PMN2A_1512,AAZ59000.1,None,conserved hypothetical protein,SynWH8103_02596,CRY93275.1,None,conserved hypothetical protein,6.53213E-91,,,,,,,,,,
PMN2A_1513,AAZ59001.1,None,RuBisCO operon transcriptional regulator,SynWH8103_02597,CRY93276.1,rbcR,RuBisCO operon transcriptional regulator,0.00000E+00,,,,,,,,,,
PMN2A_1514,AAZ59002.1,None,conserved NnrU/NnuR ortholog membrane enzyme,SynWH8103_02598,CRY93277.1,Z-ISO,15-cis-zeta-carotene isomerase,2.63035E-125,,,,,,,,,,
PMN2A_1515,AAZ59003.1,None,NADH dehydrogenase subunit L,SynWH8103_02599,CRY93278.1,ndhF1,NADH dehydrogenase subunit NdhF (chain 5 or L),0.00000E+00,SynWH8103_01962,CRY92681.1,ndhF4,NADH dehydrogenase I subunit NdhF (chain 5 or L),5.46381E-59,SynWH8103_01961,CRY92680.1,ndhD4,NADH dehydrogenase I subunit NdhD (chain 4),4.59530E-24
PMN2A_1516,AAZ59004.1,None,NADH dehydrogenase subunit M,SynWH8103_02600,CRY93279.1,ndhD1,NADH dehydrogenase I subunit NdhD (chain 4),0.00000E+00,SynWH8103_01679,CRY92406.1,ndhD2,NADH dehydrogenase I subunit NdhD (chain 4),1.63554E-180,SynWH8103_01961,CRY92680.1,ndhD4,NADH dehydrogenase I subunit NdhD (chain 4),7.72598E-89
PMN2A_1517,AAZ59005.1,None,conserved hypothetical protein,SynWH8103_02602,CRY93281.1,None,scpA/B family protein,3.30685E-131,,,,,,,,,,
PMN2A_1518,AAZ59006.1,None,putative sugar-phosphate nucleotidyl transferase,SynWH8103_02604,CRY93282.1,None,sugar-1-phosphate guanyltransferase,0.00000E+00,SynWH8103_01253,CRY91984.1,glgC,glucose-1-phosphate adenylyltransferase,1.38725E-16,SynWH8103_00505,CRY91250.1,rfbF,glucose-1-phosphate cytidylyltransferase,3.33313E-14
PMN2A_1519,AAZ59007.1,None,conserved hyopthetical protein,SynWH8103_02603,CRY93283.1,None,methylenetetrahydrofolate reductase family protein,2.50300E-140,,,,,,,,,,
PMN2A_1520,AAZ59008.1,None,"regulatory protein, LuxR",SynWH8103_02606,CRY93284.1,pedR,"transcriptional regulator PedR, LuxR family",1.66217E-47,SynWH8103_02627,CRY93306.1,None,"RRII, NarL, crr1, ycf29",1.26839E-13,,,,,
PMN2A_1522,AAZ59010.1,None,conserved hypothetical protein,SynWH8103_02607,CRY93286.1,None,CYTH domain protein,6.43448E-44,,,,,,,,,,
PMN2A_1523,AAZ59011.1,None,NAD(+) kinase,SynWH8103_02608,CRY93287.1,nadK,NAD kinase,1.08876E-110,SynWH8103_01825,CRY92550.1,None,ATP-NAD kinase family protein,1.06505E-37,,,,,
PMN2A_1524,AAZ59012.1,None,NADH dehydrogenase subunit K,SynWH8103_02609,CRY93288.1,ndhE,NADH dehydrogenase subunit NdhE (chain kappa or L),4.36033E-56,,,,,,,,,,
PMN2A_1525,AAZ59013.1,None,NADH dehydrogenase subunit J,SynWH8103_02610,CRY93289.1,ndhG,NADH dehydrogenase I subunit NdhG (chain 6 or J),2.16852E-92,,,,,,,,,,
PMN2A_1526,AAZ59014.1,None,"NADH-plastoquinone oxidoreductase, subunit I:NADH-quinone oxidoreductase, chain I",SynWH8103_02611,CRY93290.1,ndhI,NADH dehydrogenase I subunit NdhI,1.29282E-124,,,,,,,,,,
PMN2A_1527,AAZ59015.1,None,NADH dehydrogenase subunit H,SynWH8103_02612,CRY93291.1,ndhA,NADH dehydrogenase I subunit NdhA (chain 1 or H),0.00000E+00,,,,,,,,,,
PMN2A_1528,AAZ59016.1,None,citrate synthase,SynWH8103_02613,CRY93292.1,gltA,Citrate synthase,0.00000E+00,,,,,,,,,,
PMN2A_1529,AAZ59017.1,None,hypothetical protein,SynWH8103_02615,CRY93294.1,None,conserved hypothetical protein,5.12872E-29,,,,,,,,,,
PMN2A_1530,AAZ59018.1,None,rhodanese-like protein,SynWH8103_02616,CRY93295.1,None,rhodanese-like domain protein,1.41038E-37,SynWH8103_02361,CRY93053.1,moeB,Molybdopterin biosynthesis protein,6.43673E-11,,,,,
PMN2A_1531,AAZ59019.1,None,"tryptophan synthase, beta chain",SynWH8103_02618,CRY93297.1,trpB,"tryptophan synthase, beta subunit",0.00000E+00,,,,,,,,,,
PMN2A_1532,AAZ59020.1,None,translation initiation factor 1 (eIF-1/SUI1),SynWH8103_02620,CRY93299.1,None,translation initiation factor SUI1 family protein,1.13877E-28,,,,,,,,,,
PMN2A_1533,AAZ59021.1,None,adenylylsulfate kinase,SynWH8103_02622,CRY93300.1,cysC,adenylylsulfate kinase,2.54341E-112,,,,,,,,,,
PMN2A_1534,AAZ59022.1,None,5-(carboxyamino)imidazole ribonucleotide mutase,SynWH8103_02623,CRY93302.1,purE,N5-carboxyaminoimidazole ribonucleotide mutase,5.85239E-78,,,,,,,,,,
PMN2A_1535,AAZ59023.1,None,N-acetylglucosamine 6-phosphate deacetylase,SynWH8103_02624,CRY93303.1,None,putative n-acetylglucosamine-6-phosphate deacetylase,1.60928E-131,,,,,,,,,,
PMN2A_1536,AAZ59024.1,None,Mg-protoporphyrin IX methyltransferase,SynWH8103_02626,CRY93304.1,bchM,magnesium protoporphyrin O-methyltransferase,4.27876E-127,,,,,,,,,,
PMN2A_1537,AAZ59025.1,None,"two component transcriptional regulator, LuxR family",SynWH8103_02627,CRY93306.1,None,"RRII, NarL, crr1, ycf29",9.84390E-140,SynWH8103_02569,CRY93248.1,rpaA,"two component transcriptional regulator, winged elix OmpR family protein",2.21998E-32,SynWH8103_02583,CRY93262.1,rpaB,"two component transcriptional regulator, OmpR winged helix family protein",6.08566E-30
PMN2A_1538,AAZ59026.1,None,NifS-like aminotransferase class-V,SynWH8103_02629,CRY93308.1,None,aminotransferase class-V family protein,6.32885E-150,SynWH8103_01390,CRY92118.1,None,aminotransferase class-V family protein,1.41234E-55,SynWH8103_00353,CRY91099.1,None,putative cysteine desulfurase,5.28043E-15
PMN2A_1539,AAZ59027.1,None,bacterial methyltransferase,SynWH8103_02638,CRY93317.1,rsmH,16S rRNA (cytosine(1402)-N(4))-methyltransferase,1.18877E-113,,,,,,,,,,
PMN2A_1540,AAZ59028.1,None,NADH dehydrogenase subunit D,SynWH8103_02639,CRY93318.1,ndhH,NADH dehydrogenase I subunit NdhH (chain 7 or delta),0.00000E+00,,,,,,,,,,
PMN2A_1541,AAZ59029.1,None,conserved hypothetical protein,SynWH8103_02641,CRY93320.1,None,"1,4-dihydroxy-2-naphthoyl-CoA hydrolase",3.84767E-45,,,,,,,,,,
PMN2A_1542,AAZ59030.1,None,O-succinylbenzoate--CoA ligase,SynWH8103_02647,CRY93326.1,menE,O-succinylbenzoic acid--CoA ligase (OSB-CoA synthetase),3.69477E-90,,,,,,,,,,
PMN2A_1543,AAZ59031.1,None,O-succinylbenzoate-CoA synthase,SynWH8103_02648,CRY93327.1,None,"mandelate racemase / muconate lactonizing enzyme, C-terminal domain protein",8.27898E-85,,,,,,,,,,
PMN2A_1544,AAZ59032.1,None,"1,4-dihydroxy-2-naphthoate phytyltransferase",SynWH8103_02649,CRY93328.1,menA,"1,4-dihydroxy-2-naphthoate phytyltransferase",5.92297E-114,,,,,,,,,,
PMN2A_1545,AAZ59033.1,None,isochorismate synthase,SynWH8103_02651,CRY93329.1,None,isochorismate synthase family protein,2.81704E-145,SynWH8103_02352,CRY93045.1,trpE,anthranilate synthase component I,9.29299E-13,,,,,
PMN2A_1546,AAZ59034.1,None,glutathione synthase,SynWH8103_02650,CRY93330.1,gshB,glutathione synthetase,2.26185E-155,SynWH8103_01552,CRY92279.1,None,"alpha-L-glutamate ligases, RimK family protein",8.41757E-11,,,,,
PMN2A_1547,AAZ59035.1,None,"glutaredoxin, GrxC",SynWH8103_02652,CRY93331.1,grxC,glutaredoxin 3,1.18565E-35,,,,,,,,,,
PMN2A_1548,AAZ59036.1,None,bacterial peptide chain release factor 2 (bRF-2),SynWH8103_02653,CRY93332.1,prfB,peptide chain release factor 2,0.00000E+00,SynWH8103_02406,CRY93096.1,prfA,peptide chain release factor 1,1.61610E-50,,,,,
PMN2A_1549,AAZ59037.1,None,conserved hypothetical protein,SynWH8103_02654,CRY93333.1,None,conserved hypothetical protein,4.37138E-24,,,,,,,,,,
PMN2A_1550,AAZ59038.1,None,Protein of unknown function UPF0054,SynWH8103_02655,CRY93334.1,None,putative rRNA maturation factor YbeY,8.08933E-43,,,,,,,,,,
PMN2A_1551,AAZ59039.1,None,prokaryotic diacylglycerol kinase,SynWH8103_02656,CRY93335.1,None,prokaryotic diacylglycerol kinase family protein,7.52522E-46,,,,,,,,,,
PMN2A_1552,AAZ59040.1,None,"anthranilate synthase, component II",SynWH8103_02657,CRY93336.1,None,glutamine amidotransferase of anthranilate synthase/aminodeoxychorismate synthase family protein,8.90641E-106,SynWH8103_01160,CRY91892.1,carA,carbamoyl-phosphate synthase small subunit,2.85060E-12,,,,,
PMN2A_1553,AAZ59041.1,None,histidinol phosphate aminotransferase apoenzyme,SynWH8103_02660,CRY93339.1,None,aminotransferase class I and II family protein,3.74585E-154,SynWH8103_01314,CRY92043.1,aspC,aspartate aminotransferase,4.05869E-15,,,,,
PMN2A_1554,AAZ59042.1,None,arginyl-tRNA synthetase,SynWH8103_02661,CRY93340.1,argS,arginine--tRNA ligase,0.00000E+00,,,,,,,,,,
PMN2A_1555,AAZ59043.1,None,nicotinate-nucleotide pyrophosphorylase (carboxylating),SynWH8103_02662,CRY93341.1,nadC,nicotinate-nucleotide diphosphorylase,8.31463E-120,,,,,,,,,,
PMN2A_1556,AAZ59044.1,None,tRNA modification GTPase trmE,SynWH8103_02664,CRY93343.1,trmE,tRNA modification GTPase TrmE,3.93599E-173,SynWH8103_00755,CRY91494.1,engA,ribosome-associated GTPase EngA,4.58248E-18,SynWH8103_00755,CRY91494.1,engA,ribosome-associated GTPase EngA,2.37379E-11
PMN2A_1557,AAZ59045.1,None,conserved hypothetical protein,SynWH8103_02666,CRY93344.1,None,conserved hypothetical protein,6.33237E-42,,,,,,,,,,
PMN2A_1558,AAZ59046.1,None,metal dependent phosphohydrolase,SynWH8103_02665,CRY93345.1,None,relA/SpoT family protein,0.00000E+00,,,,,,,,,,
PMN2A_1559,AAZ59047.1,None,ATPase,SynWH8103_02668,CRY93346.1,nikE,nickel import ATP-binding protein NikE,0.00000E+00,SynWH8103_00958,CRY91695.1,None,"BgtA-like ABC-type uptake transporter for acidicand neutral polar amino acids (N-II), ATPase subunit",1.82079E-36,SynWH8103_00958,CRY91695.1,None,"BgtA-like ABC-type uptake transporter for acidicand neutral polar amino acids (N-II), ATPase subunit",5.80669E-20
PMN2A_1560,AAZ59048.1,None,ribosomal large subunit pseudouridine synthase D,SynWH8103_02669,CRY93348.1,None,"pseudouridine synthase, RluA family protein",3.40636E-177,SynWH8103_00840,CRY91580.1,None,RNA pseudouridylate synthase family protein,2.24480E-23,SynWH8103_02625,CRY93305.1,None,RNA pseudouridylate synthase family protein,5.05402E-11
PMN2A_1561,AAZ59049.1,None,Ras superfamily GTP-binding protein YlqF,SynWH8103_02670,CRY93349.1,ylqF,ribosome biogenesis GTP-binding protein YlqF,4.61110E-130,,,,,,,,,,
PMN2A_1562,AAZ59050.1,None,phosphoglycerate kinase,SynWH8103_02672,CRY93351.1,pgk,phosphoglycerate kinase,0.00000E+00,,,,,,,,,,
PMN2A_1563,AAZ59051.1,None,conserved hypothetical protein,SynWH8103_02675,CRY93354.1,None,conserved hypothetical protein,2.09446E-20,,,,,,,,,,
PMN2A_1564,AAZ59052.1,None,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,SynWH8103_02676,CRY93355.1,murG,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,2.30281E-129,,,,,,,,,,
PMN2A_1565,AAZ59053.1,None,L-threonine O-3-phosphate decarboxylase,SynWH8103_02677,CRY93356.1,None,aminotransferase class I and II family protein,3.42423E-122,SynWH8103_02660,CRY93339.1,None,aminotransferase class I and II family protein,1.50241E-12,,,,,
PMN2A_1566,AAZ59054.1,None,dihydroorotate oxidase A,SynWH8103_02683,CRY93362.1,pyrD,dihydroorotate dehydrogenase,1.72205E-172,,,,,,,,,,
PMN2A_1567,AAZ59055.1,None,possible ribonuclease HI,SynWH8103_02684,CRY93363.1,None,RNase H family protein,5.60934E-78,,,,,,,,,,
PMN2A_1568,AAZ59056.1,None,LSU ribosomal protein L12P,SynWH8103_02687,CRY93366.1,rplL,50S ribosomal protein L7/L12,1.22485E-49,,,,,,,,,,
PMN2A_1569,AAZ59057.1,None,LSU ribosomal protein L10P,SynWH8103_02688,CRY93367.1,rplJ,50S ribosomal protein L10,6.30711E-99,,,,,,,,,,
PMN2A_1570,AAZ59058.1,None,LSU ribosomal protein L1P,SynWH8103_02690,CRY93369.1,rplA,50S ribosomal protein L1,1.16189E-139,,,,,,,,,,
PMN2A_1571,AAZ59059.1,None,LSU ribosomal protein L11P,SynWH8103_02691,CRY93370.1,rplK,50S ribosomal protein L11,4.34435E-90,,,,,,,,,,
PMN2A_1572,AAZ59060.1,None,transcription antitermination protein nusG,SynWH8103_02692,CRY93371.1,nusG,transcription termination/antitermination factorNusG,2.58928E-129,,,,,,,,,,
PMN2A_1573,AAZ59061.1,None,protein translocase subunit secE/sec61 gamma,SynWH8103_02693,CRY93372.1,secE,Preprotein translocase SecE subunit,9.07388E-35,,,,,,,,,,
PMN2A_1574,AAZ59062.1,None,ATPase,SynWH8103_02694,CRY93373.1,clpB2,ATP-dependent Clp protease ATP-binding subunit ClpB,0.00000E+00,SynWH8103_01701,CRY92428.1,clpB1,ATP-dependent Clp protease ATP-binding subunit ClpB,0.00000E+00,SynWH8103_01072,CRY91806.1,clpC,ATP-dependent Clp protease ATP-binding subunit ClpC,0.00000E+00
PMN2A_1575,AAZ59063.1,None,enolase,SynWH8103_02696,CRY93375.1,eno,Enolase,0.00000E+00,,,,,,,,,,
PMN2A_1576,AAZ59064.1,None,protein kinase,SynWH8103_02697,CRY93376.1,None,ABC1 family protein,0.00000E+00,SynWH8103_02914,CRY93591.1,None,ABC1 family protein,5.37651E-70,SynWH8103_01079,CRY91813.1,None,ABC1 family protein,2.82571E-64
PMN2A_1577,AAZ59065.1,None,conserved hypothetical protein,SynWH8103_02698,CRY93377.1,None,conserved hypothetical protein,3.99720E-19,,,,,,,,,,
PMN2A_1578,AAZ59066.1,None,thioredoxin-disulfide reductase,SynWH8103_00786,CRY91527.1,trxB,Thioredoxin reductase fused with a thioredoxin domain (large NTR System or NTRC),9.61528E-42,,,,,,,,,,
PMN2A_1581,AAZ59069.1,None,putative sulfate transporter,SynWH8103_02210,CRY92921.1,sul3,sulfate transporter family protein,0.00000E+00,SynWH8103_01723,CRY92449.1,bicA,SulP-type bicarbonate transporter,7.71817E-136,SynWH8103_00954,CRY91691.1,sul1,sulfate permease,3.34553E-38
PMN2A_1582,AAZ59070.1,None,"Heat shock protein DnaJ, N-terminal protein",SynWH8103_02208,CRY92919.1,dnaJ,Chaperone DnaJ protein,6.15423E-93,SynWH8103_01406,CRY92134.1,dnaJ,Chaperone protein dnaJ,6.47586E-19,SynWH8103_00022,CRY90780.1,dnaJ,Chaperone protein dnaJ,1.27268E-18
PMN2A_1583,AAZ59071.1,None,porphobilinogen synthase,SynWH8103_02207,CRY92918.1,HEMB,"delta-aminolevulinic acid dehydratase, chloroplastic",0.00000E+00,,,,,,,,,,
PMN2A_1584,AAZ59072.1,None,"lactoylglutathione lyase/catechol 2,3-dioxygenase related enzyme",SynWH8103_02206,CRY92917.1,None,glyoxalase/Bleomycin resistance /Dioxygenase superfamily protein,1.81511E-63,,,,,,,,,,
PMN2A_1585,AAZ59073.1,None,MutS 2 protein,SynWH8103_02205,CRY92916.1,None,Mismatch repair ATPase-like protein (MutS family),0.00000E+00,SynWH8103_00079,CRY90836.1,mutS,DNA mismatch repair protein MutS,5.30064E-13,,,,,
PMN2A_1586,AAZ59074.1,None,GTPase,SynWH8103_02202,CRY92913.1,cgtA,obg family GTPase CgtA,3.80114E-158,SynWH8103_00806,CRY91546.1,None,50S ribosome-binding GTPase family protein,7.94208E-14,,,,,
PMN2A_1587,AAZ59075.1,None,conserved hypothetical protein,SynWH8103_02201,CRY92912.1,None,conserved hypothetical protein,1.54764E-29,,,,,,,,,,
PMN2A_1588,AAZ59076.1,None,conserved hypothetical protein,SynWH8103_02200,CRY92911.1,None,CP12 domain protein,1.78077E-31,SynWH8103_01647,CRY92374.1,None,CP12 domain protein,8.14942E-27,SynWH8103_01548,CRY92275.1,None,CP12 domain protein,3.17968E-23
PMN2A_1589,AAZ59077.1,None,conserved hypothetical membrane protein,SynWH8103_02198,CRY92909.1,None,conserved hypothetical protein,3.18769E-51,,,,,,,,,,
PMN2A_1590,AAZ59078.1,None,conserved hypothetical protein,SynWH8103_02197,CRY92908.1,None,"Glutathione S-transferase, C-terminal domain",1.56487E-121,,,,,,,,,,
PMN2A_1591,AAZ59079.1,None,aspartoacylase,SynWH8103_02196,CRY92907.1,None,succinylglutamate desuccinylase / Aspartoacylasefamily protein,1.36113E-103,,,,,,,,,,
PMN2A_1915,ABU23853.1,None,Conserved hypothetical protein,SynWH8103_02194,CRY92905.1,None,conserved hypothetical protein,3.72469E-16,,,,,,,,,,
PMN2A_1592,AAZ59080.1,None,Photosystem II reaction centre protein PsbA/D1,SynWH8103_01667,CRY92394.1,psbA,photosystem II protein D1.2,0.00000E+00,SynWH8103_02469,CRY93157.1,psbA,photosystem II protein D1.2,0.00000E+00,SynWH8103_02193,CRY92904.1,psbA,photosystem II protein D1.2,0.00000E+00
PMN2A_1593,AAZ59081.1,None,chorismate synthase,SynWH8103_00337,CRY91083.1,aroC,chorismate synthase,0.00000E+00,,,,,,,,,,
PMN2A_1594,AAZ59082.1,None,2-keto-3-deoxy-phosphogluconate aldolase,SynWH8103_00335,CRY91081.1,None,KDPG and KHG aldolase family protein,1.27691E-34,,,,,,,,,,
PMN2A_1595,AAZ59083.1,None,membrane protease FtsH catalytic subunit,SynWH8103_00334,CRY91080.1,ftsH1,possible photosystem II D1 repair protein FtsH1,0.00000E+00,SynWH8103_01440,CRY92167.1,ftsH2,photosystem II D1 repair protein FtsH2,0.00000E+00,SynWH8103_01792,CRY92517.1,hflB,ATP-dependent metallopeptidase HflB family protein,0.00000E+00
PMN2A_1596,AAZ59084.1,None,sulfate adenylyltransferase,SynWH8103_00333,CRY91079.1,sat,sulfate adenylyltransferase,0.00000E+00,,,,,,,,,,
PMN2A_1597,AAZ59085.1,None,photosystem II manganese-stabilizing protein PsbO,SynWH8103_00332,CRY91077.1,psbO,Photosystem II manganese-stabilizing protein PsbO,1.31873E-70,,,,,,,,,,
PMN2A_1598,AAZ59086.1,None,Phosphopantothenate-cysteine ligase / Phosphopantothenoylcysteine decarboxylase,SynWH8103_00330,CRY91075.1,coaBC,phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase,2.52948E-149,,,,,,,,,,
PMN2A_1599,AAZ59087.1,None,uncharacterized secreted or membrane protein,SynWH8103_00324,CRY91071.1,None,conserved hypothetical protein,1.28300E-24,,,,,,,,,,
PMN2A_1600,AAZ59088.1,None,aspartate carbamoyltransferase,SynWH8103_00322,CRY91069.1,pyrB,aspartate carbamoyltransferase,2.10316E-155,SynWH8103_02836,CRY93514.1,pyrB,Aspartate carbamoyltransferase,7.88679E-17,SynWH8103_01791,CRY92516.1,argF,ornithine carbamoyltransferase,1.13130E-14
PMN2A_1601,AAZ59089.1,None,methylpurine-DNA glycosylase (MPG),SynWH8103_00321,CRY91068.1,None,DNA-3-methyladenine glycosylase family protein,1.63871E-75,,,,,,,,,,
PMN2A_1602,AAZ59090.1,None,aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C,SynWH8103_00317,CRY91064.1,gatC,"aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C subunit",9.05903E-43,,,,,,,,,,
