Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMN2A_1503,AAZ58991.1,None,Malonyl CoA-acyl carrier protein transacylase,PMM0137,CAE18596.1,fabD,Malonyl coenzyme A-acyl carrier protein transacylase,5.13851E-105,,,,,,,,,,
PMN2A_1504,AAZ58992.1,None,1-acyl-sn-glycerol-3-phosphate acyltransferase,PMM0138,CAE18597.1,plsC,putative 1-acyl-sn-glycerol-3-phosphate acyltransferase,1.82714E-73,,,,,,,,,,
PMN2A_1505,AAZ58993.1,None,inactive putative metal-dependent protease,PMM0139,CAE18598.1,None,conserved hypothetical protein,3.19061E-37,,,,,,,,,,
PMN2A_1506,AAZ58994.1,None,putative Ycf34,PMM0140,CAE18599.1,ycf34,putative Ycf34,1.51884E-27,,,,,,,,,,
PMN2A_1507,AAZ58995.1,None,tRNA nucleotidyltransferase/poly(A) polymerase,PMM0141,CAE18600.1,None,Poly A polymerase family,6.00528E-83,PMM0303,CAE18762.1,None,tRNA nucleotidyltransferase/poly(A) polymerase,8.63586E-18,,,,,
PMN2A_1508,AAZ58996.1,None,RNA-binding region RNP-1 (RNA recognition motif),PMM0142,CAE18601.1,None,RNA-binding region RNP-1 (RNA recognition motif),9.96699E-57,,,,,,,,,,
PMN2A_1509,AAZ58997.1,None,phytoene synthase,PMM0143,CAE18602.1,"crtB,pys",Squalene and phytoene synthases,2.69391E-163,,,,,,,,,,
PMN2A_1510,AAZ58998.1,None,zeta-carotene desaturase / three-step phytoene desaturase,PMM0144,CAE18603.1,"pds,crtD",phytoene desaturase,0.00000E+00,PMM0115,CAE18574.1,crtQ,zeta-carotene desaturase,2.37136E-82,,,,,
PMN2A_1511,AAZ58999.1,None,NADH dehydrogenase I subunit M,PMM0145,CAE18604.1,None,conserved hypothetical protein,6.03820E-47,,,,,,,,,,
PMN2A_1512,AAZ59000.1,None,conserved hypothetical protein,PMM0146,CAE18605.1,None,conserved hypothetical protein,1.79106E-103,,,,,,,,,,
PMN2A_1513,AAZ59001.1,None,RuBisCO operon transcriptional regulator,PMM0147,CAE18606.1,rbcR,putative Rubisco transcriptional regulator,0.00000E+00,,,,,,,,,,
PMN2A_1514,AAZ59002.1,None,conserved NnrU/NnuR ortholog membrane enzyme,PMM0148,CAE18607.1,None,conserved hypothetical protein,7.84738E-110,,,,,,,,,,
PMN2A_1515,AAZ59003.1,None,NADH dehydrogenase subunit L,PMM0149,CAE18608.1,ndhF,putative NADH Dehydrogenase (complex I) subunit (chain 5),0.00000E+00,PMM0435,CAE18894.1,ndhB,putative NADH dehydrogenase (complex I) subunit (chain 2),3.68997E-15,PMM0594,CAE19053.1,ndhD,putative NADH Dehydrogenase (complex I) subunit (chain 4),1.69504E-13
PMN2A_1516,AAZ59004.1,None,NADH dehydrogenase subunit M,PMM0150,CAE18609.1,ndhD,putative NADH dehydrogenase subunit (chain 4),0.00000E+00,PMM0594,CAE19053.1,ndhD,putative NADH Dehydrogenase (complex I) subunit (chain 4),9.19598E-158,PMM0435,CAE18894.1,ndhB,putative NADH dehydrogenase (complex I) subunit (chain 2),1.70254E-13
PMN2A_1517,AAZ59005.1,None,conserved hypothetical protein,PMM0151,CAE18610.1,None,conserved hypothetical protein,5.34762E-79,,,,,,,,,,
PMN2A_1518,AAZ59006.1,None,putative sugar-phosphate nucleotidyl transferase,PMM0152,CAE18611.1,None,Putative sugar-phosphate nucleotidyl transferase,0.00000E+00,PMM1216,CAE19675.1,None,Putative sugar-phosphate nucleotidyl transferase,5.56571E-23,PMM1204,CAE19663.1,"ddhA, rfbF",glucose-1-phosphate cytidylyltransferase,8.75823E-17
PMN2A_1519,AAZ59007.1,None,conserved hyopthetical protein,PMM0153,CAE18612.1,None,conserved hypothetical protein,1.95032E-126,,,,,,,,,,
PMN2A_1520,AAZ59008.1,None,"regulatory protein, LuxR",PMM0154,CAE18613.1,None,"Bacterial regulatory protein, LuxR family",1.98890E-51,PMM0169,CAE18628.1,None,two-component response regulator,2.18082E-11,,,,,
PMN2A_1522,AAZ59010.1,None,conserved hypothetical protein,PMM0155,CAE18614.1,None,conserved hypothetical protein,4.26432E-41,,,,,,,,,,
PMN2A_1523,AAZ59011.1,None,NAD(+) kinase,PMM0156,CAE18615.1,None,predicted inorganic polyphosphate / ATP-NAD+ kinase,1.36876E-88,PMM1269,CAE19728.1,None,predicted sugar kinase,1.82755E-41,,,,,
PMN2A_1524,AAZ59012.1,None,NADH dehydrogenase subunit K,PMM0157,CAE18616.1,ndhE,putative NADH Dehydrogenase subunit,2.83698E-56,,,,,,,,,,
PMN2A_1525,AAZ59013.1,None,NADH dehydrogenase subunit J,PMM0158,CAE18617.1,ndhG,putative NADH Dehydrogenase (complex I) subunit (chain 6),1.34054E-82,,,,,,,,,,
PMN2A_1526,AAZ59014.1,None,"NADH-plastoquinone oxidoreductase, subunit I:NADH-quinone oxidoreductase, chain I",PMM0159,CAE18618.1,ndhI,putative NADH Dehydrogenase subunit,1.47029E-122,,,,,,,,,,
PMN2A_1527,AAZ59015.1,None,NADH dehydrogenase subunit H,PMM0160,CAE18619.1,ndhA,putative respiratory-chain NADH dehydrogenase subunit,0.00000E+00,,,,,,,,,,
PMN2A_1528,AAZ59016.1,None,citrate synthase,PMM0161,CAE18620.1,gltA,Citrate synthase,0.00000E+00,,,,,,,,,,
PMN2A_1530,AAZ59018.1,None,rhodanese-like protein,PMM0163,CAE18622.1,None,conserved hypothetical protein,6.14692E-33,,,,,,,,,,
PMN2A_1531,AAZ59019.1,None,"tryptophan synthase, beta chain",PMM0164,CAE18623.1,trpB,"Tryptophan synthase, beta chain",0.00000E+00,,,,,,,,,,
PMN2A_1532,AAZ59020.1,None,translation initiation factor 1 (eIF-1/SUI1),PMM0165,CAE18624.1,None,Translation initiation factor SUI1,5.35146E-14,,,,,,,,,,
PMN2A_1533,AAZ59021.1,None,adenylylsulfate kinase,PMM0166,CAE18625.1,cysC,Adenylylsulfate kinase,4.52928E-97,,,,,,,,,,
PMN2A_1534,AAZ59022.1,None,5-(carboxyamino)imidazole ribonucleotide mutase,PMM0167,CAE18626.1,purE,Phosphoribosylaminoimidazole carboxylase,2.84915E-70,,,,,,,,,,
PMN2A_1536,AAZ59024.1,None,Mg-protoporphyrin IX methyltransferase,PMM0168,CAE18627.1,chlM,Mg-protoporphyrin IX methyltransferase,2.15499E-121,,,,,,,,,,
PMN2A_1537,AAZ59025.1,None,"two component transcriptional regulator, LuxR family",PMM0169,CAE18628.1,None,two-component response regulator,1.23082E-137,PMM0128,CAE18587.1,rpaA,two-component response regulator,5.73977E-29,PMM0134,CAE18593.1,rpaB,two-component response regulator,2.22540E-28
PMN2A_1538,AAZ59026.1,None,NifS-like aminotransferase class-V,PMM0170,CAE18629.1,None,NifS-like aminotransferase class-V,1.81117E-145,PMM0887,CAE19346.1,nifS,possible cysteine desulfurase (class-V aminotransferase family),2.19445E-46,PMM0070,CAE18529.1,None,putative cysteine desulfurase or selenocysteine lyase,1.77339E-21
PMN2A_1539,AAZ59027.1,None,bacterial methyltransferase,PMM0171,CAE18630.1,None,conserved hypothetical protein,3.75640E-116,,,,,,,,,,
PMN2A_1540,AAZ59028.1,None,NADH dehydrogenase subunit D,PMM0172,CAE18631.1,ndhH,putative NADH dehydrogenase subunit,0.00000E+00,,,,,,,,,,
PMN2A_1541,AAZ59029.1,None,conserved hypothetical protein,PMM0173,CAE18632.1,None,conserved hypothetical protein,6.24189E-38,,,,,,,,,,
PMN2A_1542,AAZ59030.1,None,O-succinylbenzoate--CoA ligase,PMM0174,CAE18633.1,menE,probable O-succinylbenzoic acid--CoA ligase (OSB-CoA synthetase),8.57956E-85,,,,,,,,,,
PMN2A_1543,AAZ59031.1,None,O-succinylbenzoate-CoA synthase,PMM0175,CAE18634.1,menC,putative O-succinylbenzoate synthase,1.75661E-65,,,,,,,,,,
PMN2A_1544,AAZ59032.1,None,"1,4-dihydroxy-2-naphthoate phytyltransferase",PMM0176,CAE18635.1,menA,"1,4-dihydroxy-2-naphthoate (DHNA) octaprenyltransferase; UbiA prenyltranferase family",3.20526E-114,,,,,,,,,,
PMN2A_1545,AAZ59033.1,None,isochorismate synthase,PMM0177,CAE18636.1,menF,Isochorismate synthase,2.78838E-96,,,,,,,,,,
PMN2A_1546,AAZ59034.1,None,glutathione synthase,PMM0178,CAE18637.1,gshB,putative Glutathione synthetase,2.02580E-157,,,,,,,,,,
PMN2A_1547,AAZ59035.1,None,"glutaredoxin, GrxC",PMM0179,CAE18638.1,None,Glutaredoxin,1.21963E-41,,,,,,,,,,
PMN2A_1548,AAZ59036.1,None,bacterial peptide chain release factor 2 (bRF-2),PMM0180,CAE18639.1,prfB,peptide chain release factor RF-2,5.97444E-167,PMM1529,CAE19988.1,"prfA,sueB",peptide chain release factor RF-1,1.75847E-50,,,,,
PMN2A_1549,AAZ59037.1,None,conserved hypothetical protein,PMM0181,CAE18640.1,None,conserved hypothetical protein,4.26667E-14,,,,,,,,,,
PMN2A_1550,AAZ59038.1,None,Protein of unknown function UPF0054,PMM0182,CAE18641.1,None,conserved hypothetical protein,6.81391E-33,,,,,,,,,,
PMN2A_1551,AAZ59039.1,None,prokaryotic diacylglycerol kinase,PMM0183,CAE18642.1,dgkA,Prokaryotic diacylglycerol kinase,1.47674E-37,,,,,,,,,,
PMN2A_1552,AAZ59040.1,None,"anthranilate synthase, component II",PMM0184,CAE18643.1,pabA,para-aminobenzoate synthase component II,9.26288E-103,PMM0037,CAE18496.1,guaA,Glutamine amidotransferase class-I:GMP synthase,1.71106E-12,PMM0951,CAE19410.1,"carA, pyrA",carbamoyl-phosphate synthase small chain,7.91576E-11
PMN2A_1553,AAZ59041.1,None,histidinol phosphate aminotransferase apoenzyme,PMM0186,CAE18645.1,hisC,Aminotransferases class-I,2.76512E-145,PMM0198,CAE18657.1,hisC/cobC,Aminotransferases class-I,1.12286E-17,,,,,
PMN2A_1554,AAZ59042.1,None,arginyl-tRNA synthetase,PMM0187,CAE18646.1,argS,Arginyl-tRNA synthetase,0.00000E+00,,,,,,,,,,
PMN2A_1555,AAZ59043.1,None,nicotinate-nucleotide pyrophosphorylase (carboxylating),PMM0188,CAE18647.1,nadC,Nicotinate-nucleotide pyrophosphorylase:Quinolinate phosphoriobsyl transferase,8.33192E-114,,,,,,,,,,
PMN2A_1556,AAZ59044.1,None,tRNA modification GTPase trmE,PMM0189,CAE18648.1,None,putative thiophen / furan oxidation protein,1.93454E-139,PMM0391,CAE18850.1,None,GTP-binding protein (HSR1-related),3.97818E-17,PMM0391,CAE18850.1,None,GTP-binding protein (HSR1-related),5.00777E-11
PMN2A_1557,AAZ59045.1,None,conserved hypothetical protein,PMM0190,CAE18649.1,None,conserved hypothetical protein,3.42053E-36,,,,,,,,,,
PMN2A_1558,AAZ59046.1,None,metal dependent phosphohydrolase,PMM0191,CAE18650.1,spoT,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase, (ppGpp)ase",0.00000E+00,,,,,,,,,,
PMN2A_1559,AAZ59047.1,None,ATPase,PMM0192,CAE18651.1,None,"ABC transporter, ATP binding component, possibly for oligopeptides",1.00005E-162,PMM0750,CAE19209.1,None,"ABC transporter, ATP-binding component",3.49712E-33,PMM0750,CAE19209.1,None,"ABC transporter, ATP-binding component",1.98730E-19
PMN2A_1560,AAZ59048.1,None,ribosomal large subunit pseudouridine synthase D,PMM0193,CAE18652.1,rluD,putative pseudouridylate synthase specific to ribosomal large subunit,9.22227E-167,,,,,,,,,,
PMN2A_1561,AAZ59049.1,None,Ras superfamily GTP-binding protein YlqF,PMM0194,CAE18653.1,None,conserved hypothetical protein,3.17780E-115,,,,,,,,,,
PMN2A_1562,AAZ59050.1,None,phosphoglycerate kinase,PMM0195,CAE18654.1,"pgk, cbbK",Phosphoglycerate kinase,0.00000E+00,,,,,,,,,,
PMN2A_1563,AAZ59051.1,None,conserved hypothetical protein,PMM0196,CAE18655.1,None,conserved hypothetical protein,3.10189E-26,,,,,,,,,,
PMN2A_1564,AAZ59052.1,None,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,PMM0197,CAE18656.1,murG,Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase,2.15350E-98,,,,,,,,,,
PMN2A_1565,AAZ59053.1,None,L-threonine O-3-phosphate decarboxylase,PMM0198,CAE18657.1,hisC/cobC,Aminotransferases class-I,1.42555E-121,PMM0186,CAE18645.1,hisC,Aminotransferases class-I,2.57732E-15,,,,,
PMN2A_1566,AAZ59054.1,None,dihydroorotate oxidase A,PMM0199,CAE18658.1,pyrD,Dihydroorotate dehydrogenase,2.71495E-145,,,,,,,,,,
PMN2A_1567,AAZ59055.1,None,possible ribonuclease HI,PMM0200,CAE18659.1,rnhA,possible ribonuclease HI,3.86467E-52,,,,,,,,,,
PMN2A_1568,AAZ59056.1,None,LSU ribosomal protein L12P,PMM0201,CAE18660.1,"rpl12, rplL, rpl7",50S ribosomal protein L7/L12,3.28091E-51,,,,,,,,,,
PMN2A_1569,AAZ59057.1,None,LSU ribosomal protein L10P,PMM0202,CAE18661.1,"rpl10, rplJ",50S ribosomal protein L10,2.59756E-94,,,,,,,,,,
PMN2A_1570,AAZ59058.1,None,LSU ribosomal protein L1P,PMM0203,CAE18662.1,"rpl1, rplA",50S ribosomal protein L1,2.23056E-143,,,,,,,,,,
PMN2A_1571,AAZ59059.1,None,LSU ribosomal protein L11P,PMM0204,CAE18663.1,"rpl11, rplK",50S ribosomal protein L11,1.29803E-93,,,,,,,,,,
PMN2A_1572,AAZ59060.1,None,transcription antitermination protein nusG,PMM0205,CAE18664.1,nusG,"transcription antitermination protein, NusG",1.59872E-127,,,,,,,,,,
PMN2A_1573,AAZ59061.1,None,protein translocase subunit secE/sec61 gamma,PMM0206,CAE18665.1,secE,"putative preprotein translocase, SecE subunit",8.13239E-33,,,,,,,,,,
PMN2A_1574,AAZ59062.1,None,ATPase,PMM0207,CAE18666.1,clpB2,"putative ATP-dependent Clp protease, Hsp 100, ATP-binding subunit ClpB",0.00000E+00,PMM0580,CAE19039.1,clpB1,"ATP-dependent Clp protease, Hsp 100, ATP-binding subunit ClpB",0.00000E+00,PMM1088,CAE19547.1,clpC,ClpC,0.00000E+00
PMN2A_1575,AAZ59063.1,None,enolase,PMM0208,CAE18667.1,eno,Enolase,0.00000E+00,,,,,,,,,,
PMN2A_1576,AAZ59064.1,None,protein kinase,PMM0209,CAE18668.1,None,possible kinase,0.00000E+00,PMM1714,CAE20173.1,None,possible protein kinase:ABC1 family,9.33782E-73,PMM1083,CAE19542.1,None,possible kinase,3.30245E-62
PMN2A_1577,AAZ59065.1,None,conserved hypothetical protein,PMM0210,CAE18669.1,None,possible (AF128446) repeat motif protein,1.39373E-12,,,,,,,,,,
PMN2A_1578,AAZ59066.1,None,thioredoxin-disulfide reductase,PMM0211,CAE18670.1,trxB,FAD-dependent pyridine nucleotide-disulphide oxidoreductase,0.00000E+00,PMM1150,CAE19609.1,None,putative thioredoxin reductase,2.56412E-44,,,,,
PMN2A_1579,AAZ59067.1,None,conserved hypothetical protein,PMM0212,CAE18671.1,None,conserved hypothetical protein,6.39523E-59,,,,,,,,,,
PMN2A_1580,AAZ59068.1,None,permease,PMM0213,CAE18672.1,sbtA,putative sodium-dependent bicarbonate transporter,6.50971E-178,,,,,,,,,,
PMN2A_1581,AAZ59069.1,None,putative sulfate transporter,PMM0214,CAE18673.1,None,putative sulfate transporter,0.00000E+00,PMM0644,CAE19103.1,None,putative sulfate transporter,5.17215E-34,,,,,
PMN2A_1582,AAZ59070.1,None,"Heat shock protein DnaJ, N-terminal protein",PMM0896,CAE19355.1,dnaJ2,DnaJ2 protein,2.69923E-25,PMM0017,CAE18476.1,dnaJ,DnaJ protein,6.10399E-19,PMM0017,CAE18476.1,dnaJ,DnaJ protein,2.20892E-16
PMN2A_1583,AAZ59071.1,None,porphobilinogen synthase,PMM0215,CAE18674.1,None,Delta-aminolevulinic acid dehydratase,1.75247E-177,,,,,,,,,,
PMN2A_1584,AAZ59072.1,None,"lactoylglutathione lyase/catechol 2,3-dioxygenase related enzyme",PMM0216,CAE18675.1,None,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily,3.33682E-66,,,,,,,,,,
PMN2A_1585,AAZ59073.1,None,MutS 2 protein,PMM0217,CAE18676.1,mutS,putative DNA mismatch repair protein MutS family,0.00000E+00,PMM1645,CAE20104.1,"mutS,fdv",putative DNA mismatch repair protein,1.00641E-16,,,,,
PMN2A_1586,AAZ59074.1,None,GTPase,PMM0218,CAE18677.1,None,GTP1/OBG family,1.10750E-149,PMM1138,CAE19597.1,None,probable GTP-binding protein,1.53988E-18,,,,,
PMN2A_1587,AAZ59075.1,None,conserved hypothetical protein,PMM0219,CAE18678.1,None,conserved hypothetical,3.29377E-36,,,,,,,,,,
PMN2A_1588,AAZ59076.1,None,conserved hypothetical protein,PMM0220,None,None,conserved hypothetical protein,1.53274E-34,,,,,,,,,,
PMN2A_1590,AAZ59078.1,None,conserved hypothetical protein,PMM0221,CAE18680.1,None,Glutathione S-transferase C terminus,1.20182E-85,,,,,,,,,,
PMN2A_1591,AAZ59079.1,None,aspartoacylase,PMM0222,CAE18681.1,None,putative aspartoacylase,1.14846E-91,,,,,,,,,,
PMN2A_1592,AAZ59080.1,None,Photosystem II reaction centre protein PsbA/D1,PMM0223,CAE18682.1,psbA,Photosystem II PsbA protein (D1),0.00000E+00,PMM1157,CAE19616.1,psbD,Photosystem II PsbD protein (D2),5.60741E-47,,,,,
PMN2A_1593,AAZ59081.1,None,chorismate synthase,PMM0224,CAE18683.1,aroC,Chorismate synthase,0.00000E+00,,,,,,,,,,
PMN2A_1594,AAZ59082.1,None,2-keto-3-deoxy-phosphogluconate aldolase,PMM0225,CAE18684.1,None,possible 2-keto-3-deoxy-6-phosphogluconate aldolase,6.91885E-31,,,,,,,,,,
PMN2A_1595,AAZ59083.1,None,membrane protease FtsH catalytic subunit,PMM0226,CAE18685.1,ftsH2,cell division protein FtsH2,0.00000E+00,PMM0743,CAE19202.1,ftsH1,FtsH ATP-dependent protease homolog,0.00000E+00,PMM1264,CAE19723.1,ftsH3,cell division protein FtsH3,0.00000E+00
PMN2A_1596,AAZ59084.1,None,sulfate adenylyltransferase,PMM0227,CAE18686.1,cysD,ATP-sulfurylase,0.00000E+00,,,,,,,,,,
PMN2A_1597,AAZ59085.1,None,photosystem II manganese-stabilizing protein PsbO,PMM0228,CAE18687.1,psbO,Photosystem II manganese-stabilizing protein,3.49342E-107,,,,,,,,,,
PMN2A_1598,AAZ59086.1,None,Phosphopantothenate-cysteine ligase / Phosphopantothenoylcysteine decarboxylase,PMM0229,CAE18688.1,dfp (coaBC),putative p-pantothenate cysteine ligase and p-pantothenenoylcysteine decarboxylase,1.03826E-124,,,,,,,,,,
PMN2A_1599,AAZ59087.1,None,uncharacterized secreted or membrane protein,PMM0232,CAE18691.1,None,conserved hypothetical protein,2.67457E-25,,,,,,,,,,
PMN2A_1600,AAZ59088.1,None,aspartate carbamoyltransferase,PMM0233,CAE18692.1,pyrB,aspartate carbamoyltransferase,4.34025E-144,PMM1263,CAE19722.1,None,ornithine carbamoyltransferase,1.47299E-14,,,,,
PMN2A_1601,AAZ59089.1,None,methylpurine-DNA glycosylase (MPG),PMM0234,CAE18693.1,None,possible Methylpurine-DNA glycosylase (MPG),4.11531E-63,,,,,,,,,,
PMN2A_1602,AAZ59090.1,None,aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C,PMM0235,CAE18694.1,gatC,Glutamyl-tRNA(Gln) amidotransferase subunit C,2.51531E-32,,,,,,,,,,
PMN2A_1603,AAZ59091.1,None,beta-carotene hydroxylase,PMM0236,None,crtR,beta carotene hydroxylase,0.00000E+00,PMM1806,CAP16310.1,None,Beta-carotene hydroxylase,7.36579E-149,,,,,
PMN2A_1604,AAZ59092.1,None,conserved hypothetical protein,PMM0237,CAE18696.1,None,conserved hypothetical protein,3.02915E-19,,,,,,,,,,
PMN2A_1605,AAZ59093.1,None,Isoleucyl-tRNA synthetase,PMM0238,CAE18697.1,ileS,Isoleucyl-tRNA synthetase,0.00000E+00,PMM1682,CAE20141.1,valS,Valyl-tRNA synthetase,8.00384E-64,PMM0889,CAE19348.1,leuS,Leucyl-tRNA synthetase,6.00321E-31
PMN2A_1606,AAZ59094.1,None,uncharacterized membrane protein,PMM0239,CAE18698.1,None,conserved hypothetical protein,3.45187E-44,,,,,,,,,,
PMN2A_1607,AAZ59095.1,None,tRNA (guanine-N(7)-)-methyltransferase,PMM0240,CAE18699.1,None,conserved hypothetical protein,9.09166E-45,,,,,,,,,,
PMN2A_1608,AAZ59096.1,None,thioredoxin-like protein TxlA,PMM0242,CAE18701.1,txlA,thioredoxin-like protein TxlA,1.51693E-28,,,,,,,,,,
PMN2A_1609,AAZ59097.1,None,Thymidylate synthase complementing protein ThyX,PMM0243,CAE18702.1,None,possible Thy1 protein homolog,1.64574E-114,,,,,,,,,,
PMN2A_1610,AAZ59098.1,None,deoxycytidine triphosphate deaminase,PMM0244,CAE18703.1,dcd,dCTP Deaminase,5.07526E-127,,,,,,,,,,
PMN2A_1611,AAZ59099.1,None,"cob(I)yrinic acid a,c-diamide adenosyltransferase",PMM0245,CAE18704.1,None,cob(I)alamin adenosyltransferase,5.73089E-44,PMM0523,CAE18982.1,cobO,possible cob(I)alamin adenosyltransferase,1.88415E-16,,,,,
PMN2A_1612,AAZ59100.1,None,"transcriptional regulator, Crp/Fnr family",PMM0246,CAE18705.1,ntcA,"Global nitrogen regulatory protein, CRP family of transcriptional regulators",3.73057E-131,,,,,,,,,,
PMN2A_1613,AAZ59101.1,None,uncharacterized conserved membrane protein,PMM0247,CAE18706.1,None,conserved hypothetical protein,4.79816E-70,,,,,,,,,,
PMN2A_1614,AAZ59102.1,None,conserved hypothetical protein,PMM0248,CAE18707.1,None,conserved hypothetical protein,4.22254E-28,,,,,,,,,,
PMN2A_1615,AAZ59103.1,None,conserved hypothetical protein,PMM0249,CAE18708.1,None,conserved hypothetical protein,3.29946E-32,,,,,,,,,,
PMN2A_1616,AAZ59104.1,None,peptidyl-tRNA hydrolase,PMM0250,CAE18709.1,pth,Peptidyl-tRNA hydrolase,2.80543E-58,,,,,,,,,,
PMN2A_1617,AAZ59105.1,None,Twin-arginine translocation protein TatA/E,PMM0343,CAE18802.1,None,mttA/Hcf106 family,8.90839E-26,PMM0374,CAE18833.1,None,mttA/Hcf106 family,1.23385E-20,,,,,
PMN2A_1618,AAZ59106.1,None,photosystem II 10 kDa phosphoprotein PsbH,PMM0251,CAE18710.1,psbH,Photosystem II PsbH protein,8.35774E-29,,,,,,,,,,
PMN2A_1619,AAZ59107.1,None,photosystem II reaction center PsbI protein,PMM0253,CAE18712.1,None,photosystem II reaction center PsbI protein,1.79240E-26,,,,,,,,,,
PMN2A_1620,AAZ59108.1,None,repeats containing protein,PMM0254,CAE18713.1,None,conserved hypothetical protein,5.43114E-82,,,,,,,,,,
PMN2A_1621,AAZ59109.1,None,"3-isopropylmalate dehydratase, small subunit",PMM0255,CAE18714.1,leuD,3-isopropylmalate dehydratase small subunit,4.45310E-77,,,,,,,,,,
PMN2A_1622,AAZ59110.1,None,"3-isopropylmalate dehydratase, large subunit",PMM0256,CAE18715.1,leuC,3-isopropylmalate dehydratase large subunit,0.00000E+00,,,,,,,,,,
PMN2A_1623,AAZ59111.1,None,competence/damage-inducible protein cinA,PMM0257,CAE18716.1,None,Molybdenum cofactor biosynthesis protein,5.11433E-138,,,,,,,,,,
PMN2A_1624,AAZ59112.1,None,serine hydroxymethyltransferase,PMM0258,CAE18717.1,glyA,Serine hydroxymethyltransferase (SHMT),0.00000E+00,,,,,,,,,,
PMN2A_1625,AAZ59113.1,None,conserved hypothetical protein,PMM0260,CAE18719.1,None,conserved hypothetical protein,1.24554E-28,,,,,,,,,,
PMN2A_1627,AAZ59115.1,None,virulence factor MVIN-like protein,PMM0261,CAE18720.1,None,conserved hypothetical protein,3.12254E-126,,,,,,,,,,
PMN2A_1628,AAZ59116.1,None,Sugar fermentation stimulation protein,PMM0262,CAE18721.1,None,putative sugar fermentation stimulation protein,1.36232E-105,,,,,,,,,,
PMN2A_1629,AAZ59117.1,None,ammonium transporter,PMM0263,CAE18722.1,amt1,Ammonium transporter family,0.00000E+00,,,,,,,,,,
PMN2A_1630,AAZ59118.1,None,LytB protein,PMM0264,CAE18723.1,lytB,LytB protein homolog,0.00000E+00,,,,,,,,,,
PMN2A_1631,AAZ59119.1,None,uncharacterized conserved membrane protein,PMM0265,CAE18724.1,None,conserved hypothetical protein,6.06708E-94,,,,,,,,,,
PMN2A_1632,AAZ59120.1,None,IMP cyclohydrolase / phosphoribosylaminoimidazolecarboxamide formyltransferase,PMM0266,CAE18725.1,purH,AICARFT/IMPCHase bienzyme:Methylglyoxal synthase-like domain,0.00000E+00,,,,,,,,,,
