Locus tag,Protein ID,Gene,Protein name
[locus_tag=PMN2A_0718],[protein_id=AAZ58209.1],[gene=None],[protein=chlorophyll a/b binding light harvesting protein PcbC]
[locus_tag=PMN2A_0719],[protein_id=AAZ58210.1],[gene=None],[protein=chlorophyll a/b binding light harvesting protein PcbB]
[locus_tag=PMN2A_0722],[protein_id=AAZ58213.1],[gene=None],[protein=chlorophyll a/b binding light harvesting protein PcbE]
[locus_tag=PMN2A_0723],[protein_id=AAZ58214.1],[gene=None],[protein=chlorophyll a/b binding light harvesting protein PcbB]
[locus_tag=PMN2A_0724],[protein_id=AAZ58215.1],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0726],[protein_id=AAZ58217.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0727],[protein_id=AAZ58218.1],[gene=None],[protein=putative bacterioferritin comigratory protein]
[locus_tag=PMN2A_0728],[protein_id=AAZ58219.1],[gene=None],[protein=putative DNA photolyase]
[locus_tag=PMN2A_0729],[protein_id=AAZ58220.1],[gene=None],[protein=short-chain dehydrogenase/reductase (SDR) superfamily]
[locus_tag=PMN2A_0733],[protein_id=AAZ58224.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0735],[protein_id=AAZ58226.1],[gene=None],[protein=Photosystem II reaction centre protein PsbA/D1]
[locus_tag=PMN2A_0738],[protein_id=AAZ58229.1],[gene=None],[protein=TPR repeat]
[locus_tag=PMN2A_0746],[protein_id=AAZ58237.1],[gene=None],[protein=Conserved hypothetical protein 92:GTP-binding protein]
[locus_tag=PMN2A_0747],[protein_id=AAZ58238.1],[gene=None],[protein=Secretion protein HlyD]
[locus_tag=PMN2A_0748],[protein_id=AAZ58239.1],[gene=None],[protein=DNA polymerase A]
[locus_tag=PMN2A_0749],[protein_id=AAZ58240.1],[gene=None],[protein=cysteinyl-tRNA synthetase]
[locus_tag=PMN2A_0750],[protein_id=AAZ58241.1],[gene=None],[protein=Na+-dependent transporter of the SNF family]
[locus_tag=PMN2A_0751],[protein_id=AAZ58242.1],[gene=None],[protein=1-deoxy-D-xylulose 5-phosphate reductoisomerase]
[locus_tag=PMN2A_0752],[protein_id=AAZ58243.1],[gene=None],[protein=alpha/beta superfamily hydrolase]
[locus_tag=PMN2A_0753],[protein_id=AAZ58244.1],[gene=None],"[protein=putative nicotinamide nucleotide transhydrogenase, subunit beta]"
[locus_tag=PMN2A_0754],[protein_id=AAZ58245.1],[gene=None],[protein=NAD/NADP transhydrogenase alpha subunit]
[locus_tag=PMN2A_0755],[protein_id=AAZ58246.1],[gene=None],[protein=NAD/NADP transhydrogenase alpha subunit]
[locus_tag=PMN2A_0756],[protein_id=AAZ58247.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0758],[protein_id=AAZ58249.1],[gene=None],[protein=thioredoxin reductase]
[locus_tag=PMN2A_0759],[protein_id=AAZ58250.1],[gene=None],[protein=bacterial translation initiation factor 1 (bIF-1)]
[locus_tag=PMN2A_0760],[protein_id=AAZ58251.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0761],[protein_id=AAZ58252.1],[gene=None],[protein=NADPH-dependent reductase]
[locus_tag=PMN2A_0762],[protein_id=AAZ58253.1],[gene=None],[protein=cytochrome b6-F complex subunit VII]
[locus_tag=PMN2A_0763],[protein_id=AAZ58254.1],[gene=None],[protein=alpha/beta superfamily hydrolase]
[locus_tag=PMN2A_0764],[protein_id=AAZ58255.1],[gene=None],"[protein=acetolactate synthase, small subunit]"
[locus_tag=PMN2A_0765],[protein_id=AAZ58256.1],[gene=None],[protein=cyclophilin-type peptidyl-prolyl cis-trans isomerase]
[locus_tag=PMN2A_0766],[protein_id=AAZ58257.1],[gene=None],[protein=photosystem I assembly protein]
[locus_tag=PMN2A_0767],[protein_id=AAZ58258.1],[gene=None],[protein=Photosystem II reaction centre protein PsbD/D2]
[locus_tag=PMN2A_0768],[protein_id=AAZ58259.1],[gene=None],[protein=Photosynthetic II protein PsbC]
[locus_tag=PMN2A_0769],[protein_id=AAZ58260.1],[gene=None],[protein=Maf-like protein]
[locus_tag=PMN2A_0771],[protein_id=AAZ58262.1],[gene=None],[protein=adenosylcobyric acid synthase (glutamine-hydrolysing)]
[locus_tag=PMN2A_0772],[protein_id=AAZ58263.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0774],[protein_id=AAZ58265.1],[gene=None],[protein=ABC-type Fe3+ transport system periplasmic component]
[locus_tag=PMN2A_0777],[protein_id=AAZ58268.1],[gene=None],[protein=cyanobacterial porin]
[locus_tag=PMN2A_0778],[protein_id=AAZ58269.1],[gene=None],[protein=glycyl-tRNA synthetase alpha chain]
[locus_tag=PMN2A_0784],[protein_id=AAZ58275.1],[gene=None],[protein=possible transcription regulator]
[locus_tag=PMN2A_0786],[protein_id=AAZ58277.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0787],[protein_id=AAZ58278.1],[gene=None],[protein=putative bacterioferritin comigratory protein]
[locus_tag=PMN2A_0788],[protein_id=AAZ58279.1],[gene=None],[protein=TPR repeat]
[locus_tag=PMN2A_0792],[protein_id=AAZ58283.1],[gene=None],"[protein=cytochrome b559, beta subunit]"
[locus_tag=PMN2A_0796],[protein_id=AAZ58287.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0797],[protein_id=AAZ58288.1],[gene=None],[protein=glycosyltransferase]
[locus_tag=PMN2A_0798],[protein_id=AAZ58289.1],[gene=None],"[protein=putative SMR family transporter, possible pecM-like protein]"
[locus_tag=PMN2A_0799],[protein_id=AAZ58290.1],[gene=None],"[protein=signal peptide peptidase A, Serine peptidase, MEROPS family S49]"
[locus_tag=PMN2A_0800],[protein_id=AAZ58291.1],[gene=None],[protein=chorismate mutase]
[locus_tag=PMN2A_0801],[protein_id=AAZ58292.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0803],[protein_id=AAZ58294.1],[gene=None],[protein=ribonuclease P protein]
[locus_tag=PMN2A_0804],[protein_id=AAZ58295.1],[gene=None],[protein=uncharacterized membrane protein]
[locus_tag=PMN2A_0805],[protein_id=AAZ58296.1],[gene=None],[protein=preprotein translocase subunit YidC]
[locus_tag=PMN2A_0806],[protein_id=AAZ58297.1],[gene=None],[protein=ATPase]
[locus_tag=PMN2A_0807],[protein_id=AAZ58298.1],[gene=None],[protein=seryl-tRNA synthetase]
[locus_tag=PMN2A_0808],[protein_id=AAZ58299.1],[gene=None],"[protein=Metallo peptidase, MEROPS family M50B]"
[locus_tag=PMN2A_0809],[protein_id=AAZ58300.1],[gene=None],[protein=SSU ribosomal protein S14P]
[locus_tag=PMN2A_0810],[protein_id=AAZ58301.1],[gene=None],[protein=RNA binding S1:KH]
[locus_tag=PMN2A_0811],[protein_id=AAZ58302.1],[gene=None],[protein=CysQ protein-like protein]
[locus_tag=PMN2A_0812],[protein_id=AAZ58303.1],[gene=None],[protein=Protein of unknown function UPF0011]
[locus_tag=PMN2A_0813],[protein_id=AAZ58304.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0814],[protein_id=AAZ58305.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0815],[protein_id=AAZ58306.1],[gene=None],[protein=TPR repeat]
[locus_tag=PMN2A_0816],[protein_id=AAZ58307.1],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0817],[protein_id=AAZ58308.1],[gene=None],[protein=TPR repeat]
[locus_tag=PMN2A_0819],[protein_id=AAZ58310.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0821],[protein_id=AAZ58312.1],[gene=None],[protein=phosphoribosylglycinamide formyltransferase]
[locus_tag=PMN2A_0825],[protein_id=AAZ58316.1],[gene=None],[protein=TPR repeat]
[locus_tag=PMN2A_0826],[protein_id=AAZ58317.1],[gene=None],[protein=aminotransferase]
[locus_tag=PMN2A_0827],[protein_id=AAZ58318.1],[gene=None],"[protein=possible copper binding proteins, plastocyanin]"
[locus_tag=PMN2A_0828],[protein_id=AAZ58319.1],[gene=None],"[protein=SOS-response transcriptional repressor, LexA]"
[locus_tag=PMN2A_0829],[protein_id=AAZ58320.1],[gene=None],[protein=ornithine carbamoyltransferase]
[locus_tag=PMN2A_0830],[protein_id=AAZ58321.1],[gene=None],[protein=membrane protease FtsH catalytic subunit]
[locus_tag=PMN2A_0831],[protein_id=AAZ58322.1],[gene=None],[protein=diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase]
[locus_tag=PMN2A_0832],[protein_id=AAZ58323.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0833],[protein_id=AAZ58324.1],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0834],[protein_id=AAZ58325.1],[gene=None],[protein=SAM (and some other nucleotide) binding motif protein]
[locus_tag=PMN2A_0835],[protein_id=AAZ58326.1],[gene=None],[protein=NAD(+) kinase]
[locus_tag=PMN2A_0836],[protein_id=AAZ58327.1],[gene=None],"[protein=phenylalanyl-tRNA synthetase, alpha subunit]"
[locus_tag=PMN2A_0837],[protein_id=AAZ58328.1],[gene=None],[protein=exopolyphosphatase / 3'-nucleotidase / 5'-nucleotidase]
[locus_tag=PMN2A_0838],[protein_id=AAZ58329.1],[gene=None],[protein=uncharacterized membrane protein]
[locus_tag=PMN2A_0839],[protein_id=AAZ58330.1],[gene=None],[protein=riboflavin kinase / FMN adenylyltransferase]
[locus_tag=PMN2A_0840],[protein_id=AAZ58331.1],[gene=None],[protein=thiamine-phosphate diphosphorylase]
[locus_tag=PMN2A_0841],[protein_id=AAZ58332.1],[gene=None],"[protein=ThiS, thiamine-biosynthesis]"
[locus_tag=PMN2A_0842],[protein_id=AAZ58333.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0845],[protein_id=AAZ58336.1],[gene=None],[protein=circadian phase modifier CpmA-like protein]
[locus_tag=PMN2A_0846],[protein_id=AAZ58337.1],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0847],[protein_id=AAZ58338.1],[gene=None],[protein=tRNA (Guanine37-N(1)-) methyltransferase]
[locus_tag=PMN2A_0848],[protein_id=AAZ58339.1],[gene=None],[protein=Small GTP-binding protein domain:GTP-binding:GTP-binding protein Era]
[locus_tag=PMN2A_0849],[protein_id=AAZ58340.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0850],[protein_id=AAZ58341.1],[gene=None],[protein=uncharacterized conserved membrane protein]
[locus_tag=PMN2A_0851],[protein_id=AAZ58342.1],[gene=None],[protein=phosphate starvation-inducible protein PhoH]
[locus_tag=PMN2A_0852],[protein_id=AAZ58343.1],[gene=None],[protein=SSU ribosomal protein S16P]
[locus_tag=PMN2A_0853],[protein_id=AAZ58344.1],[gene=None],[protein=signal recognition particle subunit FFH/SRP54 (srp54)]
[locus_tag=PMN2A_0854],[protein_id=AAZ58345.1],[gene=None],[protein=cell division protein Ftn2]
[locus_tag=PMN2A_0855],[protein_id=AAZ58346.1],[gene=None],[protein=pyruvate dehydrogenase (lipoamide)]
[locus_tag=PMN2A_0856],[protein_id=AAZ58347.1],[gene=None],[protein=DNA-directed RNA polymerase sigma subunit (sigma70/sigma32)]
[locus_tag=PMN2A_0858],[protein_id=AAZ58349.1],[gene=None],[protein=tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase]
[locus_tag=PMN2A_0859],[protein_id=AAZ58350.1],[gene=None],[protein=apolipoprotein N-acyltransferase]
[locus_tag=PMN2A_0860],[protein_id=AAZ58351.1],[gene=None],[protein=FKBP-type peptidyl-prolyl cis-trans isomerase (PPIase)]
[locus_tag=PMN2A_0863],[protein_id=AAZ58354.1],[gene=None],[protein=indole-3-glycerol phosphate synthase]
[locus_tag=PMN2A_0864],[protein_id=AAZ58355.1],[gene=None],[protein=dihydrolipoamide dehydrogenase]
[locus_tag=PMN2A_0865],[protein_id=AAZ58356.1],[gene=None],[protein=tRNA/rRNA methyltransferase (SpoU)]
[locus_tag=PMN2A_0866],[protein_id=AAZ58357.1],[gene=None],[protein=UDP-N-acetylglucosamine 1-carboxyvinyltransferase]
[locus_tag=PMN2A_0867],[protein_id=AAZ58358.1],[gene=None],[protein=acetylornithine aminotransferase apoenzyme]
[locus_tag=PMN2A_0868],[protein_id=AAZ58359.1],[gene=None],[protein=folylpolyglutamate synthetase]
[locus_tag=PMN2A_0869],[protein_id=AAZ58360.1],[gene=None],[protein=FAD/FMN-containing dehydrogenase]
[locus_tag=PMN2A_0870],[protein_id=AAZ58361.1],[gene=None],[protein=possible cytosine deaminase]
[locus_tag=PMN2A_0871],[protein_id=AAZ58362.1],[gene=None],[protein=tRNA-i(6)A37 thiotransferase enzyme MiaB]
[locus_tag=PMN2A_0872],[protein_id=AAZ58363.1],[gene=None],[protein=D-alanine--D-alanine ligase]
[locus_tag=PMN2A_0873],[protein_id=AAZ58364.1],[gene=None],[protein=uncharacterized secreted or membrane protein]
[locus_tag=PMN2A_0874],[protein_id=AAZ58365.1],[gene=None],[protein=cell division protein FtsQ]
[locus_tag=PMN2A_0875],[protein_id=AAZ58366.1],[gene=None],[protein=cell division protein FtsZ]
[locus_tag=PMN2A_0876],[protein_id=AAZ58367.1],[gene=None],[protein=ketopantoate hydroxymethyltransferase]
[locus_tag=PMN2A_0877],[protein_id=AAZ58368.1],[gene=None],"[protein=coproporphyrinogen III oxidase, anaerobic]"
[locus_tag=PMN2A_0878],[protein_id=AAZ58369.1],[gene=None],"[protein=Nucleotide binding protein, PINc]"
[locus_tag=PMN2A_0879],[protein_id=AAZ58370.1],[gene=None],[protein=endopeptidase Clp]
[locus_tag=PMN2A_0880],[protein_id=AAZ58371.1],[gene=None],[protein=ATP-dependent Clp protease proteolytic subunit ClpP]
[locus_tag=PMN2A_0881],[protein_id=AAZ58372.1],[gene=None],[protein=ketol-acid reductoisomerase]
[locus_tag=PMN2A_0882],[protein_id=AAZ58373.1],[gene=None],[protein=adenosylcobinamide-phosphate synthase]
[locus_tag=PMN2A_0883],[protein_id=AAZ58374.1],[gene=None],[protein=undecaprenyl-phosphate galactosephosphotransferase]
[locus_tag=PMN2A_0884],[protein_id=AAZ58375.1],[gene=None],[protein=glycosyltransferase]
[locus_tag=PMN2A_0885],[protein_id=AAZ58376.1],[gene=None],"[protein=NAD(P)H-quinone oxidoreductase NdhF subunit, fragment]"
[locus_tag=PMN2A_0886],[protein_id=AAZ58377.1],[gene=None],[protein=possible high light inducible protein]
[locus_tag=PMN2A_0892],[protein_id=AAZ58383.1],[gene=None],[protein=bacterial nucleoid protein Hbs]
[locus_tag=PMN2A_0893],[protein_id=AAZ58384.1],[gene=None],[protein=isoamylase]
[locus_tag=PMN2A_0894],[protein_id=AAZ58385.1],[gene=None],[protein=Na+/galactoside symporter]
[locus_tag=PMN2A_0895],[protein_id=AAZ58386.1],[gene=None],[protein=Protein of unknown function DUF140]
[locus_tag=PMN2A_0896],[protein_id=AAZ58387.1],[gene=None],[protein=uncharacterized membrane protein]
[locus_tag=PMN2A_0897],[protein_id=AAZ58388.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0898],[protein_id=AAZ58389.1],[gene=None],[protein=acyl-phosphate glycerol-3-phosphate acyltransferase]
[locus_tag=PMN2A_0899],[protein_id=AAZ58390.1],[gene=None],[protein=orotidine-5'-phosphate decarboxylase]
[locus_tag=PMN2A_0900],[protein_id=AAZ58391.1],[gene=None],[protein=tyrosyl-tRNA synthetase]
[locus_tag=PMN2A_0901],[protein_id=AAZ58392.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0902],[protein_id=AAZ58393.1],[gene=None],[protein=cyanobacteria-specific protein containing UvrC-like endonuclease domain]
[locus_tag=PMN2A_0903],[protein_id=AAZ58394.1],[gene=None],"[protein=leucyl aminopeptidase, Metallo peptidase, MEROPS family M17]"
[locus_tag=PMN2A_0904],[protein_id=AAZ58395.1],[gene=None],[protein=methionine sulfoxide reductase A]
[locus_tag=PMN2A_0905],[protein_id=AAZ58396.1],[gene=None],[protein=lipid-A-disaccharide synthase]
[locus_tag=PMN2A_0906],[protein_id=AAZ58397.1],[gene=None],[protein=acyl-[acyl-carrier-protein]
[locus_tag=PMN2A_0907],[protein_id=AAZ58398.1],[gene=None],[protein=3-hydroxyacyl-[acyl-carrier-protein]
[locus_tag=PMN2A_0908],[protein_id=AAZ58399.1],[gene=None],[protein=UDP-3-O-[3-hydroxymyristoyl]
[locus_tag=PMN2A_0909],[protein_id=AAZ58400.1],[gene=None],"[protein=probable import-associated channel, putative chloroplast protein IAP75]"
[locus_tag=PMN2A_0910],[protein_id=AAZ58401.1],[gene=None],[protein=phosphoribosylaminoimidazole-succinocarboxamide synthase]
[locus_tag=PMN2A_0911],[protein_id=AAZ58402.1],[gene=None],[protein=phosphoribosylamine--glycine ligase]
[locus_tag=PMN2A_0912],[protein_id=AAZ58403.1],[gene=None],[protein=multi-sensor signal transduction histidine kinase]
[locus_tag=PMN2A_0913],[protein_id=AAZ58404.1],[gene=None],[protein=circadian clock protein KaiC]
[locus_tag=PMN2A_0914],[protein_id=AAZ58405.1],[gene=None],[protein=possible circadian oscillation regulator KaiB]
[locus_tag=PMN2A_0915],[protein_id=AAZ58406.1],[gene=None],[protein=LSU ribosomal protein L21P]
[locus_tag=PMN2A_0916],[protein_id=AAZ58407.1],[gene=None],[protein=LSU ribosomal protein L27P]
[locus_tag=PMN2A_0917],[protein_id=AAZ58408.1],[gene=None],[protein=SAM-dependent methyltransferase]
[locus_tag=PMN2A_0918],[protein_id=AAZ58409.1],[gene=None],[protein=tRNA pseudouridine synthase B]
[locus_tag=PMN2A_0919],[protein_id=AAZ58410.1],[gene=None],[protein=possible sporulation protein SpoIID]
[locus_tag=PMN2A_0920],[protein_id=AAZ58411.1],[gene=None],[protein=RNAse Z]
[locus_tag=PMN2A_0921],[protein_id=AAZ58412.1],[gene=None],[protein=secreted pentapeptide repeats protein]
[locus_tag=PMN2A_0923],[protein_id=AAZ58414.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0924],[protein_id=AAZ58415.1],[gene=None],"[protein=ferredoxin (2Fe-2S), plant]"
[locus_tag=PMN2A_0925],[protein_id=AAZ58416.1],[gene=None],[protein=[LSU ribosomal protein L11P]
[locus_tag=PMN2A_0926],[protein_id=AAZ58417.1],[gene=None],[protein=D-3-phosphoglycerate dehydrogenase]
[locus_tag=PMN2A_0927],[protein_id=AAZ58418.1],[gene=None],[protein=uncharacterized conserved membrane protein]
[locus_tag=PMN2A_0928],[protein_id=AAZ58419.1],[gene=None],[protein=RNA-binding S4]
[locus_tag=PMN2A_0929],[protein_id=AAZ58420.1],[gene=None],[protein=UDP-N-acetylmuramoylalanine--D-glutamate ligase]
[locus_tag=PMN2A_0933],[protein_id=AAZ58424.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0935],[protein_id=AAZ58426.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0938],[protein_id=AAZ58429.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0943],[protein_id=AAZ58434.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0944],[protein_id=AAZ58435.1],[gene=None],[protein=redox protein]
[locus_tag=PMN2A_0946],[protein_id=AAZ58437.1],[gene=None],[protein=high light inducible protein hli7]
[locus_tag=PMN2A_0950],[protein_id=AAZ58441.1],[gene=None],[protein=ATPase]
[locus_tag=PMN2A_0955],[protein_id=AAZ58446.1],[gene=None],[protein=TPR repeat]
[locus_tag=PMN2A_0960],[protein_id=AAZ58451.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0961],[protein_id=AAZ58452.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0962],[protein_id=AAZ58453.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0963],[protein_id=AAZ58454.1],[gene=None],[protein=putative DNA-directed RNA polymerase (omega chain)]
[locus_tag=PMN2A_0964],[protein_id=AAZ58455.1],[gene=None],[protein=molecular chaperone DnaK]
[locus_tag=PMN2A_0966],[protein_id=AAZ58456.1],[gene=None],[protein=phosphoglycerate mutase]
[locus_tag=PMN2A_0967],[protein_id=AAZ58457.1],[gene=None],[protein=Preprotein translocase SecG subunit]
[locus_tag=PMN2A_0968],[protein_id=AAZ58458.1],[gene=None],[protein=chaperonin Cpn60/TCP-1]
[locus_tag=PMN2A_0969],[protein_id=AAZ58459.1],[gene=None],[protein=Co-chaperonin GroES]
[locus_tag=PMN2A_0970],[protein_id=AAZ58460.1],[gene=None],[protein=ATP synthase F1 subcomplex beta subunit]
[locus_tag=PMN2A_0971],[protein_id=AAZ58461.1],[gene=None],[protein=ATP synthase F1 subcomplex epsilon subunit]
[locus_tag=PMN2A_0972],[protein_id=AAZ58462.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0973],[protein_id=AAZ58463.1],[gene=None],"[protein=aminopeptidase P, Metallo peptidase, MEROPS family M24B]"
[locus_tag=PMN2A_0974],[protein_id=AAZ58464.1],[gene=None],[protein=membrane associated SBC domains]
[locus_tag=PMN2A_0975],[protein_id=AAZ58465.1],[gene=None],[protein=Small GTP-binding protein domain]
[locus_tag=PMN2A_0976],[protein_id=AAZ58466.1],[gene=None],[protein=putative nicotinate-nucleotide adenylyltransferase]
[locus_tag=PMN2A_0977],[protein_id=AAZ58467.1],[gene=None],[protein=NAD+ synthase]
[locus_tag=PMN2A_0978],[protein_id=AAZ58468.1],[gene=None],[protein=uncharacterized membrane protein]
[locus_tag=PMN2A_0980],[protein_id=AAZ58470.1],[gene=None],[protein=ATP synthase F1 subcomplex gamma subunit]
[locus_tag=PMN2A_0981],[protein_id=AAZ58471.1],[gene=None],[protein=ATP synthase F1 subcomplex alpha subunit]
[locus_tag=PMN2A_0982],[protein_id=AAZ58472.1],[gene=None],[protein=ATP synthase F1 subcomplex delta subunit]
[locus_tag=PMN2A_0983],[protein_id=AAZ58473.1],[gene=None],"[protein=ATP synthase F0, subunit B]"
[locus_tag=PMN2A_0984],[protein_id=AAZ58474.1],[gene=None],[protein=ATP synthase F0 subcomplex B' subunit]
[locus_tag=PMN2A_0985],[protein_id=AAZ58475.1],[gene=None],[protein=ATP synthase F0 subcomplex C subunit]
[locus_tag=PMN2A_0986],[protein_id=AAZ58476.1],[gene=None],[protein=ATP synthase F0 subcomplex A subunit]
[locus_tag=PMN2A_0987],[protein_id=AAZ58477.1],[gene=None],[protein=uncharacterized membrane protein]
[locus_tag=PMN2A_0988],[protein_id=AAZ58478.1],[gene=None],[protein=cell division protein FtsW]
[locus_tag=PMN2A_0989],[protein_id=AAZ58479.1],[gene=None],[protein=putative c-type cytochrome biogenesis protein CcdA]
[locus_tag=PMN2A_0990],[protein_id=AAZ58480.1],[gene=None],[protein=putative c-type cytochrome biogenesis protein Ccs1]
[locus_tag=PMN2A_0991],[protein_id=AAZ58481.1],[gene=None],[protein=GTP cyclohydrolase I family enzyme]
[locus_tag=PMN2A_0992],[protein_id=AAZ58482.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0993],[protein_id=AAZ58483.1],[gene=None],[protein=nitrogen regulatory protein P-II]
[locus_tag=PMN2A_0994],[protein_id=AAZ58484.1],[gene=None],[protein=hemolysin A]
[locus_tag=PMN2A_0995],[protein_id=AAZ58485.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0996],[protein_id=AAZ58486.1],[gene=None],[protein=Adenylosuccinate lyase]
[locus_tag=PMN2A_0997],[protein_id=AAZ58487.1],[gene=None],[protein=fumarase]
[locus_tag=PMN2A_0998],[protein_id=AAZ58488.1],[gene=None],"[protein=helicase, C-terminal protein:DEAD/DEAH box helicase, N-terminal protein]"
[locus_tag=PMN2A_0999],[protein_id=AAZ58489.1],[gene=None],[protein=putative 8-amino-7-oxononanoate synthase]
[locus_tag=PMN2A_1000],[protein_id=AAZ58490.1],[gene=None],[protein=alpha/beta hydrolase family protein]
[locus_tag=PMN2A_1001],[protein_id=AAZ58491.1],[gene=None],[protein=SAM dependent methyltransferase]
[locus_tag=PMN2A_1002],[protein_id=AAZ58492.1],[gene=None],[protein=dethiobiotin synthase]
[locus_tag=PMN2A_1003],[protein_id=AAZ58493.1],[gene=None],[protein=adenosylmethionine-8-amino-7-oxononanoate aminotransferase apoenzyme]
[locus_tag=PMN2A_1004],[protein_id=AAZ58494.1],[gene=None],"[protein=Heat shock protein DnaJ, N-terminal protein]"
[locus_tag=PMN2A_1005],[protein_id=AAZ58495.1],[gene=None],[protein=16S rRNA m(7)G-527 methyltransferase]
[locus_tag=PMN2A_1006],[protein_id=AAZ58496.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1007],[protein_id=AAZ58497.1],[gene=None],[protein=ferredoxin]
[locus_tag=PMN2A_1008],[protein_id=AAZ58498.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1009],[protein_id=AAZ58499.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1010],[protein_id=AAZ58500.1],[gene=None],[protein=PBS lyase HEAT-like repeat]
[locus_tag=PMN2A_1011],[protein_id=AAZ58501.1],[gene=None],[protein=Na+/proline symporter]
[locus_tag=PMN2A_1012],[protein_id=AAZ58502.1],[gene=None],[protein=23S rRNA m(2)A-2503 methyltransferase]
[locus_tag=PMN2A_1013],[protein_id=AAZ58503.1],[gene=None],[protein=high light inducible protein hli2]
[locus_tag=PMN2A_1014],[protein_id=AAZ58504.1],[gene=None],[protein=HPr serine phosphorylation site]
[locus_tag=PMN2A_1015],[protein_id=AAZ58505.1],[gene=None],[protein=DNA-directed RNA polymerase gamma chain]
[locus_tag=PMN2A_1016],[protein_id=AAZ58506.1],[gene=None],[protein=DNA-directed RNA polymerase subunit beta]
[locus_tag=PMN2A_1017],[protein_id=AAZ58507.1],[gene=None],[protein=TatD-related deoxyribonuclease]
[locus_tag=PMN2A_1018],[protein_id=AAZ58508.1],[gene=None],[protein=SSU ribosomal protein S20P]
[locus_tag=PMN2A_1019],[protein_id=AAZ58509.1],[gene=None],[protein=histidinol dehydrogenase]
[locus_tag=PMN2A_1020],[protein_id=AAZ58510.1],[gene=None],[protein=ribose-5-phosphate isomerase]
[locus_tag=PMN2A_1021],[protein_id=AAZ58511.1],[gene=None],[protein=PDZ/DHR/GLGF protein]
[locus_tag=PMN2A_1022],[protein_id=AAZ58512.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1023],[protein_id=AAZ58513.1],[gene=None],[protein=transcription termination factor NusA]
[locus_tag=PMN2A_1024],[protein_id=AAZ58514.1],[gene=None],[protein=nucleic-acid-binding protein implicated in transcription termination]
[locus_tag=PMN2A_1025],[protein_id=AAZ58515.1],[gene=None],[protein=bacterial translation initiation factor 2 (bIF-2)]
[locus_tag=PMN2A_1027],[protein_id=AAZ58517.1],[gene=None],[protein=GTP cyclohydrolase I]
[locus_tag=PMN2A_1028],[protein_id=AAZ58518.1],[gene=None],[protein=cyanobacterial porin]
[locus_tag=PMN2A_1030],[protein_id=AAZ58520.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1032],[protein_id=AAZ58522.1],[gene=None],[protein=ABC-type Mn2+/Zn2+ transport system permease components]
[locus_tag=PMN2A_1033],[protein_id=AAZ58523.1],[gene=None],[protein=Fe2+/Zn2+ uptake regulation protein]
[locus_tag=PMN2A_1034],[protein_id=AAZ58524.1],[gene=None],[protein=ATPase]
